gen,gen,min,avg,max,std
0,0,8.666666666666666,85.51111111111112,500.0,120.0030781498212
1,1,9.0,165.2222222222222,500.0,175.65043849421465
2,2,28.333333333333332,189.28888888888886,500.0,166.71554246309915
3,3,47.666666666666664,287.46666666666664,500.0,181.1815459493394
4,4,106.0,334.9111111111111,500.0,156.22327168922035
5,5,197.66666666666666,343.2888888888889,500.0,146.63362590795325
6,6,117.66666666666667,370.08888888888885,500.0,160.7466129666405
7,7,197.66666666666666,444.0444444444445,500.0,112.43874820881561
8,8,10.0,450.93333333333334,500.0,132.79129824235056
9,9,9.666666666666666,423.46666666666664,500.0,159.69803913543743
10,10,9.666666666666666,435.93333333333334,500.0,163.3780528349758
11,11,191.0,460.8,500.0,100.0907588141882
12,12,22.0,412.3333333333333,500.0,152.0362529866552
13,13,10.0,349.9111111111111,500.0,193.80752065316867
14,14,10.0,337.44444444444446,500.0,203.96603445151482
15,15,49.666666666666664,317.24444444444447,500.0,198.60336301903132
16,16,98.0,323.8,500.0,169.26239984119334
17,17,54.666666666666664,352.37777777777774,500.0,183.70918510340744
18,18,9.0,294.5111111111111,500.0,203.23188240207625
19,19,58.333333333333336,376.26666666666665,500.0,178.1796513301902
20,20,74.66666666666667,453.0444444444445,500.0,122.65862695070453
