gen,gen,min,avg,max,std
0,0,-651.8941279460187,-417.91553559958174,-59.41604352711656,185.98630600904366
1,1,-626.4374645476006,-322.85688052220576,-59.41604352711656,183.70855929210703
2,2,-626.4374645476006,-290.9656684153604,-73.30824636549718,165.5247943088746
3,3,-563.608239859621,-241.66698293486508,21.862771923646317,139.47597243052022
4,4,-535.663806999531,-209.39221946996872,21.862771923646317,139.84110909401858
5,5,-535.663806999531,-178.5092567344705,21.862771923646317,149.65360276343742
6,6,-470.5408792352496,-147.14179954985576,21.862771923646317,132.46252233284827
7,7,-470.5408792352496,-118.14628651286694,21.862771923646317,116.72598515253353
8,8,-470.5408792352496,-81.41924585070014,58.05015014763631,88.73912473865754
9,9,-136.68758158445948,-73.30478803537339,23.12786632469242,62.20499595118311
