gen,gen,min,avg,max,std
0,0,8.666666666666666,53.51111111111111,209.0,44.91091868670636
1,1,10.0,71.60000000000001,209.0,37.98541630483799
2,2,10.0,107.75555555555556,341.0,90.54918587004742
3,3,54.0,121.8,341.0,69.78350648812209
4,4,12.333333333333334,145.38888888888889,361.6666666666667,108.40401397971192
5,5,10.0,158.70000000000002,361.6666666666667,109.18622725519103
6,6,10.0,201.81111111111116,361.6666666666667,117.44069215071713
7,7,20.0,266.24444444444447,495.3333333333333,138.20746437829087
8,8,24.0,300.01111111111106,495.3333333333333,131.38626917754786
9,9,10.0,344.9111111111111,495.3333333333333,140.09856142580568
10,10,25.0,392.0444444444445,495.3333333333333,142.96017920912863
11,11,8.666666666666666,350.6666666666667,495.3333333333333,196.23172243266094
12,12,9.666666666666666,327.6,495.3333333333333,196.8619444818759
13,13,23.666666666666668,420.5222222222223,500.0,146.80966976259592
14,14,10.0,409.4333333333334,500.0,164.58516088999392
15,15,13.333333333333334,447.9333333333334,500.0,132.55769952629572
16,16,10.0,432.05555555555566,500.0,154.71618180907984
17,17,9.333333333333334,386.0444444444445,500.0,195.21643702298897
18,18,29.666666666666668,380.08888888888885,500.0,197.30530832027313
19,19,10.0,406.2,500.0,187.34839006316346
20,20,10.0,380.0777777777777,500.0,199.37994035831176
21,21,10.0,423.1444444444444,500.0,171.95304448067455
22,22,10.0,398.0,500.0,187.10399168297747
23,23,8.666666666666666,369.03333333333336,500.0,202.9169753591081
24,24,11.0,385.4888888888889,500.0,191.84624888143253
25,25,86.0,448.96666666666664,500.0,130.3013132022169
