gen,gen,min,avg,max,std
0,0,9.0,9.266666666666667,9.333333333333334,0.13333333333333358
1,1,9.333333333333334,52.6,121.0,40.22735387767881
2,2,74.0,93.6,121.0,22.383922801868312
3,3,74.0,111.6,121.0,18.8
4,4,121.0,121.0,121.0,0.0
5,5,121.0,121.0,121.0,0.0
6,6,121.0,121.0,121.0,0.0
7,7,121.0,121.4,123.0,0.8
8,8,121.0,121.4,123.0,0.8
9,9,121.0,140.13333333333333,214.66666666666666,37.27471588683734
10,10,123.0,177.99999999999997,214.66666666666666,44.90731195102492
11,11,123.0,192.46666666666664,214.66666666666666,35.53126948352832
12,12,121.0,245.26666666666665,500.0,131.3425377485231
13,13,317.6666666666667,460.0666666666666,500.0,71.30541509746803
14,14,491.3333333333333,496.5333333333333,500.0,4.245782220824185
15,15,123.0,422.8666666666666,500.0,149.97090088117466
16,16,123.0,424.6,500.0,150.8
17,17,500.0,500.0,500.0,0.0
18,18,491.3333333333333,498.2666666666666,500.0,3.4666666666666743
19,19,500.0,500.0,500.0,0.0
20,20,500.0,500.0,500.0,0.0
