gen,gen,min,avg,max,std
0,0,8.666666666666666,89.1,500.0,141.4671575549133
1,1,9.0,120.50000000000003,500.0,133.5573326744403
2,2,28.333333333333332,178.3,500.0,163.04024383909365
3,3,9.666666666666666,240.36666666666665,500.0,190.6622639351817
4,4,83.33333333333333,309.93333333333334,500.0,177.65520913649937
5,5,115.0,429.2666666666666,500.0,123.13342356971968
6,6,111.66666666666667,409.2666666666667,500.0,153.18563901358377
7,7,115.0,461.5,500.0,115.5
8,8,9.666666666666666,412.4666666666667,500.0,176.6439733852625
9,9,115.0,423.0,500.0,154.0
10,10,500.0,500.0,500.0,0.0
