gen,gen,fit_min,nov_min,fit_avg,nov_avg,fit_max,nov_max,fit_std,nov_std
0,0,8.666666666666666,0.004236121203741584,84.28,0.20722677226497152,500.0,0.6202902684217055,124.71591469326512,0.2166053694847566
1,1,9.333333333333334,0.0503666361553678,88.42666666666666,0.3891055643025529,500.0,0.6202902684217055,146.37044388962016,0.1902820369478262
2,2,9.666666666666666,0.10536871527250577,105.48,0.520950980850598,455.0,0.6783289811037387,163.55079618679125,0.13873088221932872
3,3,9.333333333333334,0.10460461409279292,129.48,0.5637159601108808,455.0,0.6783289811037387,187.17521393365925,0.1394018097183312
4,4,9.0,0.0006151426569093656,141.50666666666666,0.5726963670413429,455.0,1.0,168.90126293850565,0.2794542398854538
5,5,10.0,0.0484336763389435,186.18666666666664,0.7244442001316029,455.0,1.0,138.933303902748,0.2911865245814054
6,6,10.0,0.16600532584131,160.81333333333336,0.760720432211055,382.6666666666667,1.0,99.08403077971523,0.30899414126225094
7,7,10.0,0.08491167734656675,132.90666666666667,0.7906298067586666,382.6666666666667,1.0,111.15320838074506,0.2665654979191667
8,8,9.0,0.04159485276933203,124.70666666666668,0.7441124380677598,382.6666666666667,1.0,84.38126806347485,0.3459365363774829
9,9,11.666666666666666,0.24800003117118657,146.66666666666669,0.8881239532186552,382.6666666666667,1.0,74.15814932366578,0.2196173777087522
10,10,10.0,0.8577564212771591,151.4,0.9795731975870459,198.0,1.0,52.95734132299317,0.047257675175118426
11,11,10.0,0.16414876693188032,128.56,0.931129831565961,173.0,1.0,68.34759005748971,0.16889433904934717
12,12,9.666666666666666,0.6142675193073057,120.96,0.9299427665704338,173.0,1.0,72.95431264382754,0.11632597453766852
13,13,10.0,0.06900661275461467,127.18666666666667,0.9153679418156078,173.0,1.0,67.9098801517292,0.19501388265314978
14,14,9.666666666666666,0.06900661275461467,139.66666666666669,0.9312821666628633,173.0,1.0,60.34419791680242,0.18868814706141956
15,15,9.666666666666666,0.03867920226065785,129.33333333333331,0.9039563066006451,173.0,1.0,70.57982084924211,0.2075522681725231
16,16,8.666666666666666,0.1611339664521495,144.02666666666667,0.7794279025635821,331.6666666666667,1.0,68.497456238251,0.34179787584300336
17,17,9.0,0.161179873943071,131.16,0.8646338593154747,500.0,1.0,105.72858837608682,0.2361518884038723
18,18,10.0,0.7464042642342699,145.2,0.951245011057021,173.0,1.0,59.00644032645928,0.09011499220948016
19,19,9.333333333333334,0.6865577643512567,132.72,0.9407042813755863,173.0,1.0,63.689572144896694,0.09237135912430987
20,20,10.0,0.20812757397712747,138.61333333333332,0.9283383738825981,173.0,1.0,62.84263803784462,0.1684386799179764
