gen,gen,min,avg,max,std
0,0,-583.8404319488214,-283.31020660202654,-95.9049749900601,153.85365210875224
1,1,-523.5484105674165,-233.18432511194032,-90.62259727751096,137.58532863885648
2,2,-523.5484105674165,-207.64156508110108,-90.62259727751096,117.96752051267767
3,3,-523.5484105674165,-212.668821442104,-90.62259727751096,116.84887190159236
4,4,-507.8596357228077,-197.10691547671672,-90.62259727751096,116.06755566184523
5,5,-386.6501902170166,-193.02821708290548,-57.1100420986034,105.51041560735761
6,6,-386.6501902170166,-134.43789373388054,-57.1100420986034,70.01707296282466
7,7,-417.06173760623255,-128.51708235192194,-72.6168647341724,71.02056150147338
8,8,-417.06173760623255,-145.4399361649569,-72.6168647341724,81.42640437380864
9,9,-417.06173760623255,-141.907635124139,-90.62259727751096,73.08547716887874
10,10,-304.66520801893734,-130.9121733554387,-70.36797252125412,61.93772968379274
11,11,-502.9633001358359,-124.26046843494628,-48.031622036454195,79.01881395546862
12,12,-304.66520801893734,-123.40746443670992,-70.36797252125412,57.515685543406
13,13,-304.66520801893734,-109.91102941941372,-6.420009013631305,67.02919918284815
14,14,-304.66520801893734,-113.69706212776791,-6.420009013631305,75.8709534186087
15,15,-354.0060710663891,-126.53885899578047,-6.420009013631305,94.76875597177988
16,16,-354.0060710663891,-138.1337972149042,-6.420009013631305,95.292716226793
17,17,-304.66520801893734,-94.85075944821035,-6.420009013631305,50.04170671400426
18,18,-304.66520801893734,-114.60358695640188,7.25153566132412,75.26257317370153
19,19,-273.5181254257254,-91.61638280879576,7.25153566132412,46.3351399933793
