gen,gen,min,avg,max,std
0,0,9.0,11.000000000000002,20.0,3.6989917116073245
1,1,9.0,25.952380952380956,111.0,34.91232945965249
2,2,9.333333333333334,86.33333333333334,299.6666666666667,102.52789012736123
3,3,10.0,100.2857142857143,299.6666666666667,94.13557068894967
4,4,12.0,111.61904761904762,299.6666666666667,90.64608109643014
5,5,12.0,118.66666666666666,299.6666666666667,88.9606654651369
6,6,26.666666666666668,137.38095238095238,299.6666666666667,75.80225497576197
7,7,100.0,147.85714285714286,299.6666666666667,63.91210659659494
8,8,100.0,197.5238095238095,500.0,139.03258235721617
9,9,100.0,197.5238095238095,500.0,139.03258235721617
10,10,100.0,226.7619047619048,500.0,139.28271059032326
11,11,100.0,226.7619047619048,500.0,139.28271059032326
12,12,118.33333333333333,260.5238095238095,500.0,122.99514213440355
13,13,118.33333333333333,260.5238095238095,500.0,122.99514213440355
14,14,118.33333333333333,261.85714285714283,500.0,123.14836285706936
15,15,118.33333333333333,261.85714285714283,500.0,123.14836285706936
16,16,118.33333333333333,261.85714285714283,500.0,123.14836285706936
17,17,118.33333333333333,261.85714285714283,500.0,123.14836285706936
18,18,119.0,262.14285714285717,500.0,122.81691847971356
19,19,119.0,262.14285714285717,500.0,122.81691847971356
