gen,gen,min,avg,max,std
0,0,8.666666666666666,89.1,500.0,141.4671575549133
1,1,9.333333333333334,192.49999999999997,500.0,173.85819572922702
2,2,9.333333333333334,148.23333333333332,500.0,178.8932052619352
3,3,40.333333333333336,252.5,500.0,199.87408536376097
4,4,10.0,194.73333333333335,500.0,202.9397173765867
5,5,58.0,222.96666666666664,500.0,163.49926605339854
6,6,71.33333333333333,180.20000000000002,382.6666666666667,104.63929578424265
7,7,64.0,272.46666666666664,382.6666666666667,137.26925689639646
8,8,64.0,217.8,382.6666666666667,140.5030011541865
9,9,9.0,131.9,382.6666666666667,133.1336880315756
10,10,9.333333333333334,176.46666666666667,500.0,168.1703633554709
