gen,gen,fit_min,nov_min,fit_avg,nov_avg,fit_max,nov_max,fit_std,nov_std
0,0,8.666666666666666,0.152402753882862,26.177777777777784,0.4797766776075633,163.33333333333334,0.737487801636368,39.29882981325727,0.23991181364095296
1,1,9.0,0.26717182318359567,130.0222222222222,0.6151670416834328,422.6666666666667,0.8806738212742047,143.7081644973934,0.20444124079950193
2,2,8.666666666666666,0.19314642321320277,50.422222222222224,0.5986625593286135,357.0,0.7637591953423098,90.79333200077234,0.1521894374970971
3,3,8.666666666666666,0.09507340871790959,85.59999999999998,0.4089815983792002,450.0,0.8015559589824951,116.38125087640002,0.27299174554438954
4,4,8.666666666666666,0.10857045996028039,83.57777777777778,0.4233023405897922,374.6666666666667,0.8337589528774528,119.16210351273699,0.30490979149870706
5,5,9.0,0.21010431630192863,71.3111111111111,0.6799860122558063,500.0,0.8605348278587963,119.45639010033105,0.1890031177954417
6,6,9.0,0.013973736253271071,95.17777777777776,0.6481540226430089,369.3333333333333,1.1007710700194826,88.44800662843232,0.34602114732448686
7,7,8.666666666666666,-0.027956617797413416,104.5111111111111,0.3366587819123202,500.0,0.8681126690321234,140.20835641956774,0.2981929608449267
8,8,8.666666666666666,0.011361697000263711,50.333333333333336,0.5158702570385049,153.66666666666666,0.9177025604673301,50.130496373631345,0.356061350478894
9,9,8.666666666666666,-0.2687942726338824,111.40000000000002,0.5495894987888451,380.6666666666667,0.9311295911474557,119.67735637801175,0.3323290329367416
10,10,9.0,0.04711587246709399,68.44444444444444,0.7153144532020429,390.3333333333333,0.9418588381275538,122.46503154213973,0.3268715935747384
11,11,8.666666666666666,0.10585986098553486,62.95555555555555,0.6798066632352573,178.66666666666666,0.9510602456317628,53.950301776064194,0.3481359177111877
12,12,8.666666666666666,-0.1661889911774821,39.28888888888889,0.5027261781389812,155.66666666666666,0.9592037367307804,46.46462081685721,0.42212181587702813
13,13,9.0,-0.3252524630526878,76.5111111111111,0.6129919360875997,364.6666666666667,1.1061833276317896,103.2705089785625,0.39904740678655787
14,14,8.666666666666666,0.37977989884931457,56.8,0.6500694376401843,203.33333333333334,0.9710784100313111,55.67189596196631,0.22790994667726786
15,15,9.0,-0.19457751940394089,101.37777777777778,0.7091639516652555,376.0,0.9758425778612149,130.34693686702914,0.4132113350651586
16,16,8.666666666666666,-0.186790056907859,41.711111111111116,0.3922998690027177,203.66666666666666,0.9632229712464215,57.87238408348297,0.4009262026715417
17,17,8.666666666666666,0.3772621911421745,73.7111111111111,0.7498329388453102,227.66666666666666,1.0360784247642851,72.45206503885905,0.2657866567237321
18,18,8.666666666666666,0.0793047018147646,68.44444444444444,0.5524958162684147,359.6666666666667,0.9856985968060946,101.10937727451152,0.4086311826049881
19,19,8.666666666666666,0.5013375572224037,50.333333333333336,0.8469717711664474,278.0,0.9879554596036336,68.99243114686969,0.14484245903462703
