gen,gen,min,avg,max,std
0,0,8.666666666666666,49.25,373.0,100.2428648056531
1,1,9.0,106.86666666666665,387.6666666666667,116.2898868250278
2,2,9.666666666666666,154.66666666666669,387.6666666666667,116.11297180858917
3,3,20.666666666666668,217.98333333333335,387.6666666666667,116.55272888744867
4,4,9.666666666666666,256.1333333333333,387.6666666666667,143.973315428782
5,5,9.0,297.83333333333337,387.6666666666667,146.36736506323928
6,6,9.0,352.4166666666667,396.0,99.38191625128678
7,7,9.0,327.21666666666675,396.0,124.96956407239504
8,8,9.666666666666666,331.7333333333334,396.0,111.91259486263772
9,9,92.66666666666667,313.25000000000006,396.0,120.7184914032091
10,10,9.0,298.9833333333334,396.0,146.21481438091166
11,11,9.0,287.45000000000005,500.0,168.41480784064092
12,12,36.666666666666664,375.66666666666663,500.0,123.02926481126352
13,13,9.666666666666666,396.1166666666667,500.0,154.57429982589818
14,14,84.33333333333333,420.9833333333334,500.0,136.22776984806652
15,15,9.0,423.08333333333337,500.0,139.144923451135
16,16,47.333333333333336,430.4333333333334,500.0,132.2945409136581
17,17,153.33333333333334,466.1333333333334,500.0,88.7487965489611
18,18,42.666666666666664,454.15,500.0,122.54969400206593
19,19,9.0,418.1833333333333,500.0,145.05334172105256
20,20,29.666666666666668,416.6666666666667,500.0,159.6284226988832
