gen,gen,fit_min,nov_min,fit_avg,nov_avg,fit_max,nov_max,fit_std,nov_std
0,0,9.0,0.36958366158199396,95.06666666666666,0.48311275872595677,500.0,0.8078013968221393,160.67488222425362,0.1687434631820813
1,1,9.0,0.4395571443840311,36.066666666666656,0.5973916340817164,113.66666666666667,0.7365074408070068,40.050190733350796,0.14111532326292228
2,2,9.0,0.45644583508920084,114.3777777777778,0.5513417103864646,500.0,0.5973057187955745,193.23318734461225,0.05156484993880147
3,3,9.666666666666666,0.35731941113018423,72.88888888888887,0.47190125393975585,212.66666666666666,0.8149589563268855,73.75290745472134,0.14764384279939838
4,4,9.0,0.5027243388623907,29.04444444444444,0.5658870787426774,87.0,0.6423217897502473,30.872945525688,0.06141864420449145
5,5,9.0,0.23445449493440332,203.08888888888893,0.2804587581527965,500.0,0.35389268451415473,205.04064517270592,0.05539390017100595
6,6,9.333333333333334,0.4313432560124705,45.2,0.5585196411250232,106.66666666666667,0.7052397598636735,28.167698863401306,0.13016597578525177
7,7,9.333333333333334,0.5613799153635272,53.02222222222221,0.646727226052564,136.66666666666666,0.6947288573390434,59.21079314357609,0.06097361118790487
8,8,9.0,0.3491776224393631,181.4888888888889,0.40346741839064104,500.0,0.7996237386565943,225.39193408508936,0.10936188067874439
9,9,9.333333333333334,0.18668164859216124,244.35555555555558,0.29027045808755786,500.0,0.37953593282977494,239.27667130771184,0.08554871045142022
10,10,9.333333333333334,0.5778346621374837,20.244444444444447,0.5860641438876318,79.66666666666667,0.5956402285327435,21.48710782001933,0.008063967191670247
11,11,29.0,0.23300110241729097,353.48888888888894,0.26865613543476324,500.0,0.28533276667356844,207.39702011026407,0.023733610255804324
12,12,402.6666666666667,0.03799294009410402,422.1333333333334,0.04000039075226157,500.0,0.04803019338489174,38.933333333333316,0.004014901316315089
13,13,9.666666666666666,0.14838293621652016,350.26666666666665,0.19995872288909441,402.6666666666667,0.5352013362608272,133.59431125613096,0.13149297133617746
14,14,9.666666666666666,0.10189267550975653,331.8444444444445,0.18854901318205555,402.6666666666667,0.6433449733975308,142.17729498719743,0.1766560825775064
