gen,gen,min,avg,max,std
0,0,-706.9424427486147,-406.4333327773395,-76.71191865004225,214.83740434879257
1,1,-656.0887590756682,-272.0679384665867,-28.471360890375266,171.90921393721604
2,2,-619.7612926645388,-273.61883414831004,-60.69023064124709,165.94129453509075
3,3,-563.0691109489167,-233.72033965701402,-47.17660103144808,129.73212283645276
4,4,-533.6002346525056,-220.00047098965163,-50.13031025667048,134.18297564257307
5,5,-533.6002346525056,-163.07627018226546,-50.13031025667048,95.63549368955107
6,6,-396.69306847858326,-124.0236947016292,36.458746315003125,95.57364189299142
7,7,-220.67886464440858,-106.32271594213046,36.458746315003125,58.27415825655872
8,8,-220.67886464440858,-96.1050310926243,36.458746315003125,61.18302831101909
9,9,-220.67886464440858,-95.15887862138426,-34.88845974062797,49.46662700777304
10,10,-147.46177188352289,-76.428169539506,22.280011228464986,45.9522822034679
11,11,-147.46177188352289,-67.31816733286637,-17.968270182492503,39.53348011481006
12,12,-147.46177188352289,-67.56819476161381,-7.815091127376353,47.132201952630176
13,13,-147.46177188352289,-58.93442185145003,-10.233643221505114,40.78478349435256
14,14,-147.46177188352289,-57.8659389894015,-7.4495753822460635,34.16872147545916
