gen,gen,min,avg,max,std
0,0,8.666666666666666,91.55000000000001,500.0,135.9449755926599
1,1,10.0,192.26666666666665,500.0,183.54041637863975
2,2,9.0,311.0,500.0,218.9974885700747
3,3,10.0,319.1333333333333,500.0,215.25631749665845
4,4,455.0,495.5,500.0,13.5
5,5,61.666666666666664,478.0833333333333,500.0,95.53253517926643
6,6,10.0,433.6333333333334,500.0,158.52300569107734
7,7,9.666666666666666,395.65,500.0,183.39548870617776
8,8,9.333333333333334,427.95,500.0,171.559392857919
9,9,9.333333333333334,430.9666666666666,500.0,164.54357410053356
10,10,9.666666666666666,367.68333333333334,500.0,203.86704477292164
11,11,55.0,404.8166666666667,500.0,168.08997177437777
12,12,9.666666666666666,325.55,500.0,197.6790124025422
13,13,9.0,320.08333333333337,500.0,201.68663468636464
14,14,10.0,364.8666666666667,500.0,185.04685292589488
15,15,11.666666666666666,433.0333333333333,500.0,151.43806581496537
16,16,69.33333333333333,424.2166666666667,500.0,143.90202203042335
17,17,10.0,372.83333333333337,500.0,169.77192216487262
18,18,125.0,465.1166666666667,500.0,104.97662570517515
19,19,81.33333333333333,468.6833333333333,500.0,99.69768051464388
20,20,292.3333333333333,489.6166666666666,500.0,45.25990069709732
