gen,gen,min,avg,max,std
0,0,8.0,23.28333333333333,94.0,24.70903456003267
1,1,8.0,52.95,175.33333333333334,51.81315523644122
2,2,8.666666666666666,61.13333333333334,175.33333333333334,49.663467458485016
3,3,15.333333333333334,95.63333333333331,185.0,51.715557513081976
4,4,10.333333333333334,130.15,344.6666666666667,87.43025633167402
5,5,89.66666666666667,190.89999999999998,500.0,134.34057466007803
6,6,94.0,221.73333333333335,500.0,163.55663646985815
7,7,22.0,296.8,500.0,174.36036756607788
8,8,21.333333333333332,350.2,500.0,174.70433436078352
9,9,94.0,410.1166666666667,500.0,135.40692888064808
10,10,11.0,463.1333333333333,500.0,116.96311859347419
11,11,500.0,500.0,500.0,0.0
12,12,9.666666666666666,458.1166666666666,500.0,127.6681146567145
13,13,24.0,453.4833333333333,500.0,139.59204350933155
14,14,20.0,429.4833333333333,500.0,167.9200363599029
15,15,9.666666666666666,428.95,500.0,169.23016131883824
