gen,gen,min,avg,max,std
0,0,8.666666666666666,89.1,500.0,141.4671575549133
1,1,9.0,121.56666666666665,500.0,143.88684211328476
2,2,10.666666666666666,59.56666666666666,107.0,33.87888559101213
3,3,50.666666666666664,76.93333333333334,123.66666666666667,21.82394200057461
4,4,9.666666666666666,103.66666666666667,230.66666666666666,53.46275962449625
5,5,9.666666666666666,103.83333333333334,264.0,68.80733972477064
6,6,42.666666666666664,159.3,264.0,79.10112374535382
7,7,9.333333333333334,154.73333333333332,391.6666666666667,113.78554877975986
8,8,36.0,135.1,264.0,61.432718390845196
9,9,73.66666666666667,135.23333333333332,254.66666666666666,51.12599903941025
10,10,51.666666666666664,183.00000000000003,500.0,149.34196403630904
11,11,51.666666666666664,238.9333333333333,500.0,162.85281698515382
12,12,9.0,271.1666666666667,500.0,165.25329043622702
13,13,30.333333333333332,262.96666666666664,500.0,153.85674794720214
14,14,9.333333333333334,198.83333333333331,500.0,170.68393467328892
15,15,9.333333333333334,112.93333333333335,260.0,86.4265648461809
16,16,37.0,164.4,260.0,75.477561051098
17,17,23.0,91.86666666666666,204.33333333333334,71.78179899296666
18,18,10.0,86.53333333333333,189.33333333333334,61.15866432666939
19,19,42.333333333333336,108.76666666666668,213.33333333333334,62.21236925956838
20,20,16.0,146.8,277.6666666666667,87.23304674516675
