gen,gen,fit_min,nov_min,fit_avg,nov_avg,fit_max,nov_max,fit_std,nov_std
0,0,9.0,0.42186165357368494,28.093333333333334,0.5416306058622701,184.33333333333334,0.7181506016474603,38.815405876189594,0.1312391033161409
1,1,9.0,0.5213491168377543,62.23999999999999,0.6697514770499181,298.3333333333333,0.7184395776514934,84.99037958629332,0.06430042471669734
2,2,9.333333333333334,0.6184839774264932,69.18666666666667,0.6888615518378214,271.0,0.7184395776514934,97.94651964777059,0.03329756801508652
3,3,9.333333333333334,0.4782899902108249,72.54666666666667,0.6993738829963156,355.3333333333333,0.7184395776514934,106.48542435469747,0.04809619681723914
4,4,9.0,0.6078100465958716,108.2,0.6980056717583676,355.3333333333333,0.7546608397902745,124.4946406700126,0.03558719156939368
5,5,9.0,0.4587432240463721,78.33333333333333,0.7216189251684222,374.3333333333333,0.8180579778799474,119.24074620512721,0.06231521663647717
6,6,9.0,0.6131639616677719,92.65333333333332,0.7176314596123703,374.3333333333333,0.8180579778799474,131.98291067828106,0.04890849211943221
7,7,9.333333333333334,0.717053125553882,94.04,0.7714915736536336,378.6666666666667,0.8180579778799474,131.00722015726208,0.030934022441978352
8,8,9.0,0.42443569328301545,99.41333333333333,0.7627341578292502,378.6666666666667,0.8180579778799474,127.89913664898428,0.07586530541954697
9,9,9.0,0.4109216954902534,134.54666666666665,0.7434034692516027,378.6666666666667,0.8180579778799474,148.26693285347807,0.10161417620274957
10,10,9.0,0.6598672282087926,156.68,0.7749145646973703,378.6666666666667,0.8180579778799474,150.37740610433028,0.03985968745902168
11,11,9.0,0.6851301010921104,211.13333333333333,0.7707289762980291,378.6666666666667,0.8180579778799474,167.87055859931024,0.03714388719695378
12,12,9.0,0.6851301010921104,261.7866666666667,0.7803253297281052,378.6666666666667,0.8180579778799474,149.9121188489369,0.03183540296122114
13,13,9.0,0.5436367562612227,255.53333333333333,0.7603309654787824,378.6666666666667,0.8180579778799474,156.72052974784268,0.06360623424206426
14,14,15.333333333333334,0.5470954342300669,271.73333333333335,0.7723149235915315,378.6666666666667,0.8180579778799474,147.69876250139825,0.05243820711535971
15,15,9.0,0.38203404673678704,201.52000000000004,0.7766310000170603,378.6666666666667,0.8180579778799474,152.84400413493492,0.08232350052608223
16,16,9.0,0.4985389652957442,225.53333333333336,0.7595045706778982,378.6666666666667,0.8180579778799474,144.502026129586,0.08792954317712909
17,17,73.66666666666667,0.5900840459467243,290.08000000000004,0.7800821216394326,378.6666666666667,0.8180579778799474,111.5999713261612,0.04635108701131912
18,18,9.0,0.5844037055708267,283.1333333333334,0.7519727844925037,378.6666666666667,0.8180579778799474,133.6088486756938,0.06500464791052153
19,19,9.333333333333334,0.6196329551648485,299.7866666666667,0.7640242040598537,378.6666666666667,0.8180579778799474,131.64011141492298,0.0557613278296401
20,20,9.333333333333334,0.32414406364199916,253.17333333333335,0.785213285874359,378.6666666666667,0.8557417354495386,169.76260863007758,0.09929935944638532
