gen,gen,min,avg,max,std
0,0,9.333333333333334,64.48333333333335,160.66666666666666,49.7948541518097
1,1,9.333333333333334,120.85,419.6666666666667,118.32006850535167
2,2,10.0,162.66666666666669,479.0,144.47479595648048
3,3,15.0,193.43333333333334,500.0,155.77698089826293
4,4,15.0,219.0,500.0,162.80956837838357
5,5,25.0,223.28333333333336,500.0,158.45487527999887
6,6,25.0,223.28333333333336,500.0,158.45487527999887
7,7,29.0,225.8166666666667,500.0,155.86858692144767
8,8,29.0,225.8166666666667,500.0,155.86858692144767
9,9,29.0,245.38333333333335,500.0,153.27166422909212
