gen,gen,min,avg,max,std
0,0,9.666666666666666,96.98333333333335,500.0,137.54237629828043
1,1,10.333333333333334,114.54999999999998,500.0,133.1943556945597
2,2,10.333333333333334,149.71666666666664,500.0,161.99284192004697
3,3,14.0,194.06666666666666,500.0,170.49635382220544
4,4,14.0,196.41666666666663,500.0,168.53512245226514
5,5,41.0,217.8,500.0,172.46218265012317
6,6,41.0,219.31666666666666,500.0,171.16699042488042
7,7,41.0,251.33333333333326,500.0,174.65518410094023
8,8,41.0,260.6833333333333,500.0,170.65750219534902
9,9,41.0,260.6833333333333,500.0,170.65750219534902
