gen,gen,min,avg,max,std
0,0,-694.0101021582221,-432.4197396538551,-67.55989145949644,194.87989170589287
1,1,-551.4748875109169,-267.02017584949436,-19.101610741081142,143.23297819351572
2,2,-638.0138424044937,-166.06762111526024,5.43731345468009,120.24356079156328
3,3,-530.1477577520182,-114.78184119015835,5.43731345468009,80.3256824679589
4,4,-418.6464790948826,-103.18916299581022,5.43731345468009,67.92519341801082
5,5,-493.68548050292867,-86.41268970038134,5.43731345468009,69.06504213812917
6,6,-425.5563901370154,-80.04043394364848,5.43731345468009,69.7400012839331
7,7,-379.21137877738494,-60.73223189044488,43.82816790809855,70.26314031403113
8,8,-346.3918488864271,-42.40997451731655,43.82816790809855,60.23279829197023
9,9,-411.2265809128093,-43.69309060235392,43.82816790809855,80.27133878555803
10,10,-447.3506827371095,-31.83970033620895,43.82816790809855,88.06739799630634
