gen,gen,fit_min,nov_min,fit_avg,nov_avg,fit_max,nov_max,fit_std,nov_std
0,0,9.0,0.02863838194300162,44.904761904761905,0.046178388886964954,143.0,0.09103615337018856,49.69772575861225,0.022561694590186414
1,1,9.0,0.10268299733552601,78.6190476190476,0.17394550406803239,327.3333333333333,0.5694700205794456,109.87098185172108,0.16164447191059042
2,2,9.0,0.4532713200889496,11.476190476190476,0.5242004088393784,21.0,0.6185276654017555,4.070244885020591,0.07345514563030671
3,3,8.666666666666666,0.29591003872956995,9.238095238095237,0.4227286267565285,10.0,0.7397750968239248,0.42591770999996,0.20051779390587407
4,4,9.0,0.14795501936478497,9.238095238095239,0.25363717605391706,10.0,0.8877301161887098,0.3433858357584752,0.25886735880523376
5,5,8.666666666666666,0.14795501936478497,9.095238095238095,0.25363717605391706,10.0,0.8877301161887098,0.38685897164933153,0.25886735880523376
6,6,9.0,0.15249356326829835,15.14285714285714,0.25972813561026553,42.666666666666664,0.8834104889046808,11.688900097422698,0.2547081961929529
7,7,8.666666666666666,0.1493512033812223,10.809523809523808,0.25603063436780965,22.0,0.8961072202873338,4.569940233908601,0.26131017196759165
8,8,8.666666666666666,0.29417179210228234,17.80952380952381,0.4219452502267102,70.33333333333333,0.7457245121059988,21.446764763498983,0.20204092912276359
9,9,8.666666666666666,0.15677026602531557,24.619047619047613,0.265372323796435,82.33333333333333,0.8700331035578389,26.831294552200397,0.2473827215271349
10,10,8.666666666666666,0.009711710574769442,19.476190476190478,0.01664864669960476,82.66666666666667,0.05827026344861667,25.798275531673877,0.0169919538841262
11,11,8.666666666666666,0.009711710574769442,19.428571428571427,0.01664864669960476,82.66666666666667,0.05827026344861667,25.817254157731377,0.0169919538841262
12,12,8.666666666666666,0.008258621925177014,24.190476190476186,0.014157637586017737,116.0,0.04955173155106208,37.48136347186093,0.014449578353746686
13,13,8.666666666666666,0.29591003872956995,9.19047619047619,0.4227286267565285,10.0,0.7397750968239248,0.4312088161017817,0.20051779390587404
14,14,8.666666666666666,0.29591003872956995,9.238095238095237,0.4227286267565285,10.0,0.7397750968239248,0.5259695722470126,0.20051779390587404
15,15,8.666666666666666,0.15264600626742622,12.80952380952381,0.26032516623300817,34.333333333333336,0.8876831473023223,8.795484308307705,0.2561992287144243
16,16,9.0,0.14795501936478497,9.285714285714286,0.25363717605391706,10.0,0.8877301161887098,0.32991443953692906,0.2588673588052338
17,17,8.666666666666666,0.14795501936478497,9.238095238095239,0.25363717605391706,10.0,0.8877301161887098,0.38685897164933164,0.2588673588052338
18,18,8.666666666666666,0.14795501936478497,10.285714285714286,0.25363717605391706,18.0,0.8877301161887098,3.1594080791234997,0.2588673588052338
19,19,8.666666666666666,0.1534903536620342,9.238095238095237,0.2631262587927072,10.0,0.893265234288229,0.42591770999996,0.2574303340784189
20,20,8.666666666666666,0.11524893791986494,64.42857142857143,0.19756960786262562,397.3333333333333,0.6914936275191897,135.90784859844408,0.20164363664383178
21,21,8.666666666666666,0.14795501936478497,9.095238095238095,0.25363717605391706,10.0,0.8877301161887098,0.38685897164933153,0.25886735880523376
22,22,8.666666666666666,0.0059980396607873295,16.190476190476193,0.010282353704206852,59.333333333333336,0.03598823796472398,17.61389886159722,0.010494383304218041
23,23,8.666666666666666,0.1660283825297915,26.285714285714285,0.27386533654140693,69.33333333333333,0.8848014633946045,27.018176463455685,0.2495425541140216
24,24,8.666666666666666,0.1576667299395544,17.666666666666668,0.2671353131373863,68.66666666666667,0.8864150431070047,20.824283748806195,0.2531513219664718
