gen,gen,min,avg,max,std
0,0,8.666666666666666,47.38333333333334,144.66666666666666,33.61089026557381
1,1,9.666666666666666,66.46666666666667,277.6666666666667,57.94033329402086
2,2,19.0,91.86666666666665,488.3333333333333,107.67917368017106
3,3,27.0,112.75,488.3333333333333,106.06705819119023
4,4,27.0,114.03333333333333,488.3333333333333,105.34804222196063
5,5,34.333333333333336,148.26666666666665,500.0,133.59073487500714
6,6,49.0,150.98333333333332,500.0,132.17217201648594
7,7,49.0,159.8,500.0,129.17156549850023
8,8,54.666666666666664,177.28333333333333,500.0,127.33255998892558
9,9,62.333333333333336,187.91666666666669,500.0,123.49205440027306
