gen,gen,min,avg,max,std
0,0,9.333333333333334,84.33333333333333,153.66666666666666,56.055528025541086
1,1,30.666666666666668,155.95238095238093,500.0,147.81578288171477
2,2,53.666666666666664,161.61904761904765,500.0,143.60455276103244
3,3,53.666666666666664,192.28571428571425,500.0,147.9432997964035
4,4,68.66666666666667,195.33333333333331,500.0,145.261996472056
5,5,68.66666666666667,226.42857142857147,500.0,179.75845471302964
6,6,74.0,254.2857142857143,500.0,167.86790239072275
7,7,74.0,277.4761904761905,500.0,173.42999659465158
8,8,74.0,277.4761904761905,500.0,173.42999659465158
9,9,74.0,277.4761904761905,500.0,173.42999659465158
10,10,74.0,277.4761904761905,500.0,173.42999659465158
11,11,74.0,306.2857142857143,500.0,156.72586810232158
12,12,74.0,306.2857142857143,500.0,156.72586810232158
13,13,74.0,306.2857142857143,500.0,156.72586810232158
14,14,74.0,306.2857142857143,500.0,156.72586810232158
15,15,74.0,306.2857142857143,500.0,156.72586810232158
16,16,74.0,306.2857142857143,500.0,156.72586810232158
17,17,74.0,306.8095238095238,500.0,156.20792585452648
18,18,74.0,306.8095238095238,500.0,156.20792585452648
19,19,74.0,320.0476190476191,500.0,167.6719613451074
20,20,74.0,326.5238095238096,500.0,161.89658242643836
21,21,74.0,326.5238095238096,500.0,161.89658242643836
22,22,74.0,326.5238095238096,500.0,161.89658242643836
23,23,154.0,337.952380952381,500.0,145.67842696031784
24,24,154.0,350.7142857142858,500.0,136.57528054606306
