gen,gen,min,avg,max,std
0,0,9.0,101.28571428571429,499.3333333333333,165.2711508037076
1,1,9.666666666666666,109.57142857142857,499.3333333333333,161.1761054295929
2,2,9.666666666666666,109.57142857142857,499.3333333333333,161.1761054295929
3,3,25.0,165.14285714285714,499.3333333333333,171.647466068421
4,4,50.333333333333336,170.33333333333331,499.3333333333333,167.89755001663158
5,5,65.0,172.71428571428572,499.3333333333333,166.28942340269543
6,6,65.0,222.66666666666669,499.3333333333333,175.69652768700308
7,7,67.0,257.57142857142856,499.3333333333333,161.50253959236858
8,8,67.0,273.33333333333337,499.3333333333333,169.32077193753815
9,9,85.0,285.5238095238095,499.3333333333333,172.21109758525807
10,10,85.0,288.8095238095238,499.3333333333333,168.71586494429096
11,11,85.0,288.8095238095238,499.3333333333333,168.71586494429096
12,12,98.0,291.3809523809524,499.3333333333333,165.7001909714707
13,13,103.0,292.3333333333333,499.3333333333333,164.6014908609603
14,14,103.0,292.42857142857144,500.0,164.72138230007687
15,15,103.0,292.42857142857144,500.0,164.72138230007687
16,16,104.66666666666667,310.57142857142856,500.0,149.1125828301443
17,17,104.66666666666667,310.57142857142856,500.0,149.1125828301443
18,18,104.66666666666667,310.57142857142856,500.0,149.1125828301443
19,19,104.66666666666667,310.57142857142856,500.0,149.1125828301443
