gen,gen,min,avg,max,std
0,0,8.666666666666666,75.15555555555557,500.0,129.18421338404443
1,1,9.333333333333334,103.68888888888888,500.0,125.61100840331935
2,2,10.0,171.1333333333333,500.0,183.3354666542547
3,3,10.0,216.4,500.0,206.34258460681892
4,4,28.333333333333332,273.31111111111113,500.0,215.1830733624938
5,5,9.333333333333334,401.71111111111105,500.0,188.622172478787
6,6,25.0,295.31111111111113,500.0,210.49660740352815
7,7,9.333333333333334,351.6444444444444,500.0,199.7006821949685
8,8,9.666666666666666,328.0444444444445,500.0,202.22370695425644
9,9,9.666666666666666,220.1555555555556,500.0,192.8690542797507
10,10,37.0,265.35555555555555,500.0,165.43672692991706
11,11,101.66666666666667,277.7555555555556,500.0,162.0399341116676
12,12,9.333333333333334,328.48888888888894,500.0,177.30396025184453
13,13,36.0,333.7777777777777,500.0,194.07557392691572
14,14,9.333333333333334,301.2222222222223,500.0,200.76139021851074
15,15,9.666666666666666,309.8,500.0,196.88333827139587
