gen,gen,min,avg,max,std
0,0,9.0,120.2,500.0,159.3100773358068
1,1,9.666666666666666,208.6888888888889,500.0,181.01006588203126
2,2,9.666666666666666,265.3777777777778,500.0,196.03290980953952
3,3,23.666666666666668,268.73333333333335,500.0,191.55396493281336
4,4,33.0,317.0444444444444,500.0,201.43944468882754
5,5,23.0,337.44444444444446,500.0,201.67952820939817
6,6,10.0,351.5111111111111,500.0,181.60228692746122
7,7,9.666666666666666,334.4,500.0,171.3947231133768
8,8,9.666666666666666,295.2,500.0,184.79950296550123
9,9,10.0,224.64444444444447,500.0,180.8761174852645
10,10,15.0,234.53333333333333,500.0,172.8784544123414
11,11,9.666666666666666,226.66666666666666,500.0,201.91809854126134
12,12,9.666666666666666,286.17777777777775,500.0,202.00817242971894
13,13,9.333333333333334,298.3777777777778,500.0,210.9828803539973
14,14,13.0,320.1333333333333,500.0,193.32236750510216
15,15,33.0,337.1111111111111,500.0,209.518236337615
