gen,gen,min,avg,max,std
0,0,-523.5484105674165,-302.6512471635305,-89.31703926172098,135.58056139127623
1,1,-523.5484105674165,-304.9739652342376,-89.31703926172098,135.90774239949582
2,2,-523.5484105674165,-252.13932688886652,-82.75173792491871,119.84521028809189
3,3,-404.53241826999505,-194.61039799835294,-80.92886031992036,89.86681290095626
4,4,-404.53241826999505,-158.32359093964072,-80.92886031992036,80.7314577796363
5,5,-318.262766431108,-144.2600784417494,-80.3200519197219,71.16583814276206
6,6,-318.262766431108,-129.80994954053168,94.87585386417224,68.23298566303228
7,7,-241.61551754713602,-124.12484112321845,-75.54571278581683,44.175814454248744
8,8,-190.20782480153215,-114.92494184989145,-0.1449816038931552,45.798518859678936
9,9,-190.20782480153215,-116.85628271659921,-80.92886031992036,41.10392804354396
10,10,-190.20782480153215,-99.03864850342038,-36.65545878286232,40.28623898186601
11,11,-190.20782480153215,-87.1138651957885,-0.7304103477874596,38.2423096865917
12,12,-190.20782480153215,-80.79906121186022,-0.7304103477874596,28.673281481081364
13,13,-190.20782480153215,-60.21479283319751,17.497223736179752,45.01058656551713
14,14,-190.20782480153215,-50.24939413556432,53.47271088998162,52.07028175282469
15,15,-100.19689339458871,-31.305082142447155,82.81705053223196,59.94190102115625
16,16,-100.19689339458871,-12.644560726433552,114.35321777466083,66.07471436912138
17,17,-100.19689339458871,-18.192528342751736,114.35321777466083,65.74744634899207
18,18,-100.19689339458871,-12.59705669809961,114.35321777466083,59.872414052308095
19,19,-100.19689339458871,10.721541657441808,114.35321777466083,62.13789552951236
