gen,gen,min,avg,max,std
0,0,-594.3474227906887,-316.55548413994654,-96.88989989358815,164.4620870859051
1,1,-523.5484105674165,-273.2058023413562,-84.0985181127611,147.98013266769172
2,2,-523.5484105674165,-212.33510882130003,-67.1747253884139,138.5430748214507
3,3,-509.66869572195714,-155.46591024228576,-80.35497130616181,83.31755843016848
4,4,-343.33509593956893,-137.85644602562456,-45.736085915312174,69.58073598835516
5,5,-343.33509593956893,-132.15048083448215,-45.736085915312174,74.27432043991435
6,6,-343.33509593956893,-121.31527348155016,-36.294364196589534,66.72880105518381
7,7,-239.21567724119504,-121.23817570367468,-27.755623257495714,62.542160253528635
8,8,-239.21567724119504,-109.10347658107635,-27.755623257495714,57.150551520703324
9,9,-227.4144349126334,-98.06334421368385,40.14345479004651,61.20642720805065
10,10,-223.90628370585705,-68.87620056240478,40.14345479004651,58.299022431728424
11,11,-133.4137732390337,-61.26982636585059,40.14345479004651,53.46399527055087
12,12,-133.4137732390337,-53.90777727212046,40.14345479004651,53.56161686784908
13,13,-133.4137732390337,-46.17562852107174,40.14345479004651,57.96925598541983
14,14,-133.4137732390337,-34.49446599179751,40.14345479004651,59.26768739612086
15,15,-133.4137732390337,-15.599550718414559,40.14345479004651,60.67399726913599
16,16,-133.4137732390337,-4.786661651765059,40.14345479004651,60.69788115946534
17,17,-133.4137732390337,-8.035583719627027,40.14345479004651,67.81641298566781
18,18,-133.4137732390337,-0.6005504884378517,40.14345479004651,60.84897112392283
19,19,-100.59549569235901,12.26803573915284,40.14345479004651,50.50121572713102
