gen,gen,min,avg,max,std
0,0,-718.1347501111492,-395.3296776147471,-106.00854192573678,192.45519256262398
1,1,-521.3783835801113,-238.59149015207169,-128.39726114251218,103.51473838438146
2,2,-417.75937151774156,-176.68788582779047,-58.82788821200048,78.43290468129894
3,3,-314.7653351094493,-138.8119274481323,-41.15039058933257,52.20973494259181
4,4,-263.18531095900295,-125.14691046704107,-41.15039058933257,41.799236871408006
5,5,-454.64212818396146,-142.5554258557042,-41.15039058933257,64.55248443051464
6,6,-454.64212818396146,-139.41888788350374,-41.15039058933257,80.84194908551423
7,7,-329.1109213555506,-112.4917237346236,-41.15039058933257,68.6437978479749
8,8,-342.293630758995,-96.21601470535566,-34.7610731152347,76.26799602641282
9,9,-129.6493384638212,-55.874904594076824,-34.7610731152347,29.048841794533626
10,10,-72.68965474334725,-41.1402075089207,-34.7610731152347,5.474572870315341
11,11,-41.15039058933257,-39.393328283955654,-34.7610731152347,2.852921475583749
12,12,-315.4750267443796,-55.253534821799725,-34.7610731152347,60.88364154045678
13,13,-41.15039058933257,-38.51986065552918,-25.379637874567205,3.685974840093952
14,14,-41.15039058933257,-36.92253128700471,-25.379637874567205,3.5828966522025456
15,15,-41.15039058933257,-35.1654689816278,-25.379637874567205,2.4736784231375664
16,16,-108.02304903724492,-36.59262251328496,-34.7610731152347,11.438022324791637
17,17,-34.7610731152347,-34.7610731152347,-34.7610731152347,0.0
18,18,-34.7610731152347,-34.7610731152347,-34.7610731152347,0.0
19,19,-34.7610731152347,-34.7610731152347,-34.7610731152347,0.0
20,20,-34.7610731152347,-34.7610731152347,-34.7610731152347,0.0
21,21,-34.7610731152347,-34.7610731152347,-34.7610731152347,0.0
22,22,-34.7610731152347,-34.7610731152347,-34.7610731152347,0.0
23,23,-34.7610731152347,-34.7610731152347,-34.7610731152347,0.0
24,24,-34.7610731152347,-34.7610731152347,-34.7610731152347,0.0
25,25,-34.7610731152347,-34.7610731152347,-34.7610731152347,0.0
26,26,-34.7610731152347,-34.7610731152347,-34.7610731152347,0.0
27,27,-34.7610731152347,-34.7610731152347,-34.7610731152347,0.0
28,28,-34.7610731152347,-34.7610731152347,-34.7610731152347,0.0
29,29,-34.7610731152347,-34.7610731152347,-34.7610731152347,0.0
30,30,-34.7610731152347,-34.7610731152347,-34.7610731152347,0.0
31,31,-34.7610731152347,-34.7610731152347,-34.7610731152347,0.0
32,32,-34.7610731152347,-34.7610731152347,-34.7610731152347,0.0
33,33,-34.7610731152347,-34.7610731152347,-34.7610731152347,0.0
34,34,-34.7610731152347,-34.7610731152347,-34.7610731152347,0.0
35,35,-34.7610731152347,-34.7610731152347,-34.7610731152347,0.0
