gen,gen,min,avg,max,std
0,0,-546.9933910809026,-306.6689334802055,-49.9056278750946,144.01547754498677
1,1,-526.985296262072,-231.1823805952924,-49.9056278750946,133.67661881092798
2,2,-526.985296262072,-202.30437766711773,25.761267572342934,121.72266542298577
3,3,-485.3492163015776,-190.47647121463524,25.761267572342934,109.57812729178447
4,4,-426.08837339364146,-164.25339177539024,25.761267572342934,94.53620132564026
5,5,-426.08837339364146,-160.72554384060493,25.761267572342934,92.1330395918714
6,6,-426.08837339364146,-155.0413949448686,25.761267572342934,88.42339741160549
7,7,-426.08837339364146,-147.14867638526457,25.761267572342934,77.52582758979193
8,8,-426.08837339364146,-141.5381665532238,25.761267572342934,78.6404283983646
9,9,-426.08837339364146,-134.49774282068407,25.761267572342934,76.24066042827346
