gen,gen,fit_min,nov_min,fit_avg,nov_avg,fit_max,nov_max,fit_std,nov_std
0,0,9.0,0.4281296814879665,49.96666666666667,0.5446472194969824,445.3333333333333,0.8291270017164208,106.0149657499495,0.153125237203228
1,1,9.333333333333334,0.4970902732701275,72.47777777777777,0.6433148451457097,456.6666666666667,0.7963887862730378,107.04719220056495,0.10379575520313922
2,2,9.333333333333334,0.5005325901450801,90.06666666666666,0.7202334007532843,500.0,0.8524048529232965,112.54527977663035,0.07969687192460634
3,3,9.333333333333334,0.48307468220673766,99.63333333333335,0.7424297797919538,279.0,0.8536921471090613,93.77093247791544,0.077322265952258
4,4,9.333333333333334,0.7067016851509538,100.87777777777781,0.7687246225788088,279.0,0.8536921471090613,95.79980991759282,0.05864600604298724
5,5,9.333333333333334,0.7125743161419702,139.40000000000003,0.7882067032338245,279.0,0.8536921471090613,99.25158455680716,0.05003908705311818
6,6,9.333333333333334,0.6744751678931713,133.50000000000003,0.7853625390051212,375.6666666666667,0.8536921471090613,107.72302446552455,0.0569473220019391
7,7,9.333333333333334,0.7171622752867696,151.1333333333333,0.8069211092968427,384.6666666666667,0.8536921471090613,107.58864045778978,0.05497565824538634
8,8,9.333333333333334,0.5701033345674534,161.18888888888884,0.7826805132631545,422.6666666666667,0.8536921471090613,108.5303058318303,0.08851153429341128
9,9,9.333333333333334,0.4144325063301726,163.65555555555554,0.8055071073037028,422.6666666666667,0.8536921471090613,96.72172697556533,0.08750711055962537
10,10,62.333333333333336,0.743223068892993,210.23333333333326,0.8500098445018589,215.33333333333334,0.8536921471090613,27.464340516385978,0.01982980640952532
11,11,9.0,0.7087430427198377,188.59999999999994,0.8315232035959093,215.33333333333334,0.8536921471090613,67.9304328243513,0.05037872648197868
12,12,9.333333333333334,0.7087430427198377,187.63333333333327,0.833313014297152,215.33333333333334,0.8536921471090613,65.13315989968949,0.04607368863648817
13,13,9.0,0.47384697507176826,180.35555555555553,0.7909345514662026,500.0,0.8536921471090613,101.08928702200487,0.09596251277466575
14,14,35.666666666666664,0.6635918899653093,208.48888888888888,0.8232027571140843,299.3333333333333,0.8536921471090613,50.247442045329684,0.05796036021395366
15,15,9.333333333333334,0.5857398177642171,180.22222222222217,0.8045931684295315,299.3333333333333,0.8536921471090613,75.64313551550653,0.08691702792166629
16,16,9.333333333333334,0.4525268000572682,202.01111111111106,0.7967121535215972,422.0,0.8536921471090613,88.09155520687231,0.1014054319824669
17,17,9.333333333333334,0.5473490538716951,184.8333333333333,0.8081146786298559,299.3333333333333,0.8536921471090613,71.67771232708563,0.0898535311506785
18,18,9.333333333333334,0.6105981526446406,173.09999999999994,0.7894029434805464,299.3333333333333,0.8536921471090613,86.01240866552016,0.08704606400303705
19,19,9.0,0.6485840239068629,166.78888888888883,0.7899965444406852,299.3333333333333,0.8536921471090613,84.64507525799773,0.07066927908475662
20,20,9.333333333333334,0.6559252864484649,168.87777777777774,0.788290921068631,299.3333333333333,0.8536921471090613,88.77647683652563,0.07428901389798363
