gen,gen,fit_min,nov_min,fit_avg,nov_avg,fit_max,nov_max,fit_std,nov_std
0,0,-731.9764218171364,0.003095124869634318,-396.6427848914009,0.38020253855874747,2.20056918381205,0.8013814339732404,187.1163263183772,0.19744563159693407
1,1,-574.018966924844,0.19820999300235723,-264.47121465278616,0.5615809799569588,2.20056918381205,0.8013814339732404,147.92755629376222,0.1605766899660825
2,2,-457.3956401977527,0.4011553173223349,-167.43694361342313,0.6629413492027174,2.20056918381205,0.8013814339732404,95.28027895313647,0.11141181564890203
3,3,-413.9214307880672,0.3214374621254827,-106.56863430844922,0.7200737668755676,23.346674019321938,0.8114991639463343,66.78898439019537,0.07478879271686671
4,4,-171.94190040988732,0.6110125886911104,-85.93238976728868,0.7487196278653934,26.139874334371438,0.8114991639463343,58.58241220839324,0.05679626010848866
5,5,-167.55136049167118,0.5552202068722866,-58.98853433605031,0.7657972365789406,40.571105729196354,0.8105570876645826,61.92832651872768,0.05700302974886998
6,6,-286.8374940206212,0.41068263823370454,-40.98779083876665,0.7799645315136341,40.571105729196354,0.8105570876645826,63.15692319856959,0.059943470903331304
7,7,-210.00223998115106,0.49684347167899534,-18.317961990136233,0.7989663774739115,45.6346358588569,0.9147706014499388,58.97253660207154,0.04829738149382498
8,8,-101.54622125300152,0.7477828767644632,0.5570574347030781,0.8121857723121279,46.14196314353137,0.9147706014499388,47.14593254850989,0.02978452114373825
9,9,-107.34117829591874,0.6056061391091512,15.879295816354237,0.8258451747868181,56.57560127855942,0.9147706014499388,37.633458041454844,0.045641732359855844
10,10,-108.03269101610677,0.6258127632042092,13.259782204131076,0.8351398348507084,49.704243764470824,0.9147706014499388,37.803360610272506,0.04939173284565784
11,11,-69.68860410555506,0.6807823267897928,23.10235867200125,0.8459329329680305,54.51846882382126,0.9147706014499388,25.526648679188323,0.05251903477440404
12,12,-65.46080700033588,0.6725391243257396,21.385774027555318,0.8520189238928451,57.215048687837196,0.9147706014499388,26.411819334952174,0.05473969742681801
13,13,-103.20281099724123,0.6220423856382088,16.52587504451968,0.8654565189285726,66.88993465876261,0.9147706014499388,24.60198035630452,0.062182410701343324
14,14,-22.98826655040337,0.6994974625242103,12.948468927298235,0.8813332454914031,67.56239725627216,0.9147706014499388,20.502067330668954,0.05384479632935002
15,15,-19.36867823414954,0.7172088236931856,10.043495092422958,0.8956427887969138,79.00432252833865,0.9300937594716225,21.005563322405642,0.040171268397950585
16,16,-6.794882757990298,0.7172088236931856,11.369255138905809,0.904235537389327,111.88718174439448,0.9477104526313697,26.66324549125519,0.0393301161510668
17,17,-1.073241435942298,0.6936822494484574,16.784757640545774,0.9058058912708784,111.88718174439448,0.9477104526313697,31.241845733454912,0.04410291612207264
18,18,-1.073241435942298,0.3101722934640927,28.44017049401308,0.9062097212004933,111.88718174439448,0.9769325050900203,39.90195997353751,0.09354088754611248
19,19,-1.073241435942298,0.7359547040855432,42.507218596725906,0.9166433395490553,111.88718174439448,0.9769325050900203,41.179861575924114,0.03514060803217124
20,20,-96.61372505840005,0.5060918863183135,50.40271940470569,0.9110870499696094,111.88718174439448,0.9769325050900203,46.24738097560727,0.0653480772034538
