gen,gen,min,avg,max,std
0,0,-620.0865624868019,-374.60957429162437,-125.80270575087894,145.24537115408526
1,1,-529.624713832511,-229.4140325476489,-47.878669183757864,118.88133670731563
2,2,-490.6938661765007,-142.4590799690298,-47.878669183757864,73.03600664060626
3,3,-250.6832676280866,-117.20014088450102,-44.18993304026461,42.2097238319544
4,4,-391.5081357594304,-112.39875542590141,-44.18993304026461,59.37647542170445
5,5,-298.8402522352098,-98.9294117127176,-44.18993304026461,44.19423308184303
6,6,-270.8768937214489,-87.48983647059785,-44.18993304026461,50.97441746509908
7,7,-405.8038722584149,-66.40030150354214,-44.18993304026461,47.41689815726921
8,8,-145.6353326372592,-52.34983180199267,1.1602828933503986,23.605883373364723
9,9,-196.36454907691908,-42.220150026824406,68.20735861541117,32.41284813162224
10,10,-170.63493203148266,-32.20113999769354,69.89185045976025,38.67357296396806
11,11,-125.80270575087894,-19.329259904200335,98.81730097833498,47.83555484870035
12,12,-78.39873145602492,14.223032626714053,104.65077332300969,53.74503700357041
13,13,-96.37726123873858,45.71361857377084,106.15151874746186,54.09874829262763
14,14,-59.305524412264596,66.97788926468608,106.15151874746186,41.65841055501137
15,15,13.438672744259904,89.67911290856031,110.22506783624418,19.260168339678717
16,16,-205.22744014256693,92.17022514251123,110.22506783624418,36.039714541076435
17,17,18.44225876915183,99.01284894065506,110.22506783624418,12.323450213191931
18,18,-47.878669183757864,100.05535044813578,110.22506783624418,17.0715505960941
19,19,95.10564403141518,104.51669125456029,110.22506783624418,4.128726993468013
20,20,98.81730097833498,106.3466366062235,110.22506783624418,3.663148491971184
