gen,gen,min,avg,max,std
0,0,9.0,117.57142857142857,405.4,147.24589457566466
1,1,9.0,158.97142857142853,405.4,150.62792109116057
2,2,9.6,166.99999999999997,405.4,144.1698997710687
3,3,9.6,166.99999999999997,405.4,144.1698997710687
4,4,9.6,192.11428571428567,438.4,165.2919791379695
5,5,28.0,194.7428571428571,438.4,162.4912029015976
6,6,46.6,197.39999999999995,438.4,159.8738073785518
7,7,70.8,210.91428571428568,438.4,149.67048977739094
8,8,70.8,210.91428571428568,438.4,149.67048977739094
9,9,70.8,210.91428571428568,438.4,149.67048977739094
10,10,70.8,216.82857142857142,438.4,145.08068409667493
11,11,70.8,216.82857142857142,438.4,145.08068409667493
12,12,72.6,255.02857142857144,438.4,146.3785865905423
13,13,72.6,255.02857142857144,438.4,146.3785865905423
14,14,72.6,255.02857142857144,438.4,146.3785865905423
