gen,gen,min,avg,max,std
0,0,8.666666666666666,64.87777777777778,314.0,79.02542878758537
1,1,10.0,136.1222222222222,314.0,88.88608953925382
2,2,54.333333333333336,179.80000000000004,314.0,77.90980540200174
3,3,54.333333333333336,216.52222222222227,387.3333333333333,72.85854805505912
4,4,152.0,282.3666666666667,387.3333333333333,52.78778969364733
5,5,220.66666666666666,318.11111111111114,387.3333333333333,50.41776093088575
6,6,174.33333333333334,336.1777777777778,387.3333333333333,54.73185363633443
7,7,314.0,367.7777777777779,387.3333333333333,32.429220172363905
8,8,76.33333333333333,372.07777777777784,387.3333333333333,57.87762846336405
9,9,76.33333333333333,376.9666666666668,387.3333333333333,55.82620850062769
10,10,25.333333333333332,382.7777777777779,500.0,72.06685853265307
11,11,387.3333333333333,421.1333333333334,500.0,51.63035282983581
12,12,41.333333333333336,410.8555555555556,500.0,107.33787717550224
13,13,387.3333333333333,454.9333333333334,500.0,55.195168870714284
14,14,49.0,477.4555555555555,500.0,84.36843728478408
15,15,500.0,500.0,500.0,0.0
16,16,500.0,500.0,500.0,0.0
17,17,500.0,500.0,500.0,0.0
18,18,9.0,453.91111111111115,500.0,138.59950118378873
19,19,70.66666666666667,485.68888888888887,500.0,77.06769190654713
20,20,9.0,472.3333333333333,500.0,105.36265414694569
