gen,gen,min,avg,max,std
0,0,8.333333333333334,119.93333333333335,500.0,144.51626590495312
1,1,10.0,132.08333333333334,500.0,145.42947412558584
2,2,10.0,97.20000000000002,265.6666666666667,88.05745599070846
3,3,10.0,130.95,265.6666666666667,98.76725025139773
4,4,10.0,154.46666666666664,265.6666666666667,94.67913063488584
5,5,32.0,226.83333333333331,500.0,127.42982818442121
6,6,32.0,174.35000000000002,500.0,126.07116486774886
7,7,32.0,197.46666666666673,422.0,118.49408799129554
8,8,32.0,224.10000000000005,500.0,128.03745545737777
9,9,41.333333333333336,230.8666666666667,500.0,147.01524486332096
10,10,41.333333333333336,222.5333333333334,500.0,150.466326982337
11,11,62.666666666666664,255.04999999999995,500.0,146.95620190307645
12,12,62.666666666666664,272.70000000000005,500.0,130.6402141591767
13,13,62.666666666666664,239.58333333333334,422.0,119.03518970829126
14,14,62.666666666666664,303.4666666666666,422.0,113.06293232826869
