gen,gen,min,avg,max,std
0,0,-641.1634730804939,-369.0188809982231,33.35848659090824,165.36198191044247
1,1,-601.3488137567534,-233.08842716920478,33.35848659090824,113.50007118285205
2,2,-321.09786600917624,-148.43523746898532,33.35848659090824,65.17252161150188
3,3,-255.8483428983742,-111.36875986301034,33.35848659090824,59.59200421985788
4,4,-246.00371104903127,-79.7227167001098,33.35848659090824,68.27343455809442
5,5,-185.2974144195714,-31.978873822877507,33.378742414331874,60.041103350251554
6,6,-423.91778233647955,-10.974777355086832,33.378742414331874,73.37355117012902
7,7,-188.1102470485362,18.107371644463715,33.93051415723003,38.114287902155574
8,8,-372.1233487647098,27.387378578165205,33.93051415723003,48.15194695677182
9,9,33.35848659090824,34.18652992024877,50.108620163115596,3.0689922079427983
10,10,33.35848659090824,36.920919320983636,50.108620163115596,6.2092783880672835
11,11,-1.0799695105552682,40.91892694874532,50.108620163115596,8.87160384294343
12,12,33.93051415723003,46.83849646628264,50.108620163115596,5.843490687847564
13,13,44.158398451416645,49.93155319456237,50.108620163115596,0.9189694412777107
14,14,50.108620163115596,50.10862016311559,50.108620163115596,7.105427357601002e-15
15,15,50.108620163115596,50.10862016311559,50.108620163115596,7.105427357601002e-15
