gen,gen,min,avg,max,std
0,0,9.0,90.3888888888889,445.3333333333333,132.45986347606873
1,1,9.333333333333334,164.03333333333333,445.3333333333333,160.59888727071737
2,2,9.333333333333334,270.1111111111111,500.0,160.75208271983738
3,3,9.666666666666666,373.4222222222223,500.0,130.42732993917235
4,4,121.0,403.7777777777777,500.0,121.68290099706587
5,5,18.666666666666668,443.53333333333325,500.0,121.28007378088249
6,6,454.3333333333333,498.4777777777778,500.0,8.197417539749193
7,7,500.0,500.0,500.0,0.0
8,8,39.0,469.81111111111113,500.0,112.97615885281196
9,9,56.0,470.4,500.0,110.75305864850864
10,10,184.66666666666666,489.48888888888894,500.0,56.60406563943602
11,11,31.0,471.58888888888885,500.0,106.87838999027623
12,12,65.66666666666667,471.0444444444444,500.0,108.34176833258766
13,13,500.0,500.0,500.0,0.0
14,14,9.333333333333334,467.30000000000007,500.0,122.35220411521752
15,15,207.66666666666666,481.0,500.0,71.11670116917112
16,16,104.0,477.5444444444444,500.0,85.39852038501965
17,17,222.33333333333334,490.74444444444447,500.0,49.842692048256005
18,18,128.33333333333334,487.61111111111114,500.0,66.71620844394414
19,19,9.333333333333334,483.64444444444445,500.0,88.077362178911
20,20,150.0,480.6888888888889,500.0,73.91576453581183
21,21,10.666666666666666,455.87777777777774,500.0,133.078937402757
22,22,9.666666666666666,426.0,500.0,166.67948839569868
23,23,18.333333333333332,420.27777777777777,500.0,160.75177744154897
24,24,32.0,472.02222222222224,500.0,105.42450109959624
25,25,19.333333333333332,458.6555555555556,500.0,127.17088192615694
