gen,gen,min,avg,max,std
0,0,-490.6938661765007,-300.4349510197847,-74.52777040436638,137.32731600071105
1,1,-490.6938661765007,-238.69721245799684,-74.52777040436638,117.4598169692435
2,2,-388.9209168952802,-209.8948463043278,-74.52777040436638,94.74329902850104
3,3,-361.49873797360857,-198.4033820556082,-93.07301859923398,87.21517958592023
4,4,-361.49873797360857,-178.51687547808655,-93.07301859923398,72.7185861549882
5,5,-288.6057666183833,-174.94887637214327,-93.07301859923398,64.35842061888481
6,6,-288.6057666183833,-159.84732143043928,-93.07301859923398,59.262810710330044
7,7,-285.7708281260641,-155.48082142020016,-93.07301859923398,61.799218011383836
8,8,-285.7708281260641,-145.2422639799184,-93.07301859923398,58.18490951095756
9,9,-285.7708281260641,-135.89840041558364,-39.642017388748826,56.164250969712825
10,10,-283.6250556848583,-129.94651131142385,-93.07301859923398,41.587151721158094
11,11,-223.6091398971453,-123.74209860342276,-73.64902945145654,33.44719447296704
12,12,-223.6091398971453,-114.50267813878872,-39.642017388748826,30.286434826996555
13,13,-223.6091398971453,-110.27384643265846,-39.642017388748826,25.905581134132664
14,14,-125.80270575087894,-104.67830801737959,-39.642017388748826,20.25294159166462
15,15,-125.80270575087894,-92.20941523667882,-39.642017388748826,31.664616447051642
16,16,-125.80270575087894,-86.22500260803999,-39.642017388748826,34.6733330804022
17,17,-125.80270575087894,-88.09370297381707,-24.462827688236416,35.484215880947794
18,18,-125.80270575087894,-81.05928084549744,-24.462827688236416,38.81315845247173
19,19,-125.80270575087894,-78.5946634821205,-24.462827688236416,37.190996766700685
