gen,gen,min,avg,max,std
0,0,8.75,46.9,202.0,60.44345153391997
1,1,9.0,125.80833333333334,476.25,135.4616748280569
2,2,9.0,194.95,476.25,147.89254826844163
3,3,75.0,330.275,476.25,146.86900838842755
4,4,9.0,396.64166666666665,476.25,140.94593649300035
5,5,123.0,464.475,476.25,63.41031560400878
6,6,476.25,476.25,476.25,0.0
7,7,476.25,476.25,476.25,0.0
8,8,9.5,460.69166666666666,476.25,83.78418912433435
9,9,67.25,462.6166666666667,476.25,73.41774687060041
10,10,9.0,436.7583333333333,476.25,121.61824635811116
