gen,gen,min,avg,max,std
0,0,10.0,77.91666666666667,170.33333333333334,54.927211936444685
1,1,10.0,64.28333333333333,130.66666666666666,46.96680565392256
2,2,10.0,84.93333333333334,385.0,82.39563095213241
3,3,10.0,106.31666666666668,385.0,102.25613130218105
4,4,36.333333333333336,153.28333333333336,389.0,137.50633419753595
5,5,13.0,157.51666666666665,389.0,154.00903562958752
6,6,13.0,164.3,390.0,154.71898899474348
7,7,13.0,217.43333333333334,390.0,157.90268099898324
8,8,46.0,264.4,390.0,139.86066876240318
9,9,46.0,291.2166666666667,390.0,133.137158808334
10,10,46.0,311.7166666666667,500.0,125.61644774648121
11,11,46.0,282.93333333333334,390.0,140.19330305767897
12,12,46.0,294.5166666666667,398.6666666666667,118.13591395789288
13,13,74.33333333333333,317.03333333333336,398.6666666666667,108.99275714978089
14,14,121.0,314.8833333333333,385.0,108.60654139292593
