gen,gen,min,avg,max,std
0,0,-605.1541797026133,-338.157799601816,-90.9519552849283,184.92015678504384
1,1,-569.6174210167941,-278.9942783538829,-90.9519552849283,146.65335646807608
2,2,-556.7103133311579,-234.83247737841245,-10.283459424605255,121.11880882258099
3,3,-521.4722831566331,-217.44298225231185,-38.54222278147353,113.37000318327503
4,4,-463.02543963117677,-188.41564441784868,-38.54222278147353,90.15875464737185
5,5,-463.02543963117677,-129.29434729545912,-38.54222278147353,72.02372068506989
6,6,-283.2027356796032,-107.32915428719072,-38.54222278147353,57.556300364696284
7,7,-163.8636523493133,-93.40589909242259,-38.54222278147353,45.81226539324568
8,8,-163.8636523493133,-80.40291544502378,-38.54222278147353,43.676039194929295
9,9,-163.8636523493133,-87.48158882790203,-38.54222278147353,43.58758639878689
