gen,gen,min,avg,max,std
0,0,-682.8956919425092,-409.8129053023918,-67.55989145949644,186.4860875532165
1,1,-550.1758221786739,-227.91988275029416,-82.92700340479409,133.69884175947433
2,2,-357.71134393148327,-142.1356969845667,-44.323465048241104,64.46250756639338
3,3,-575.8864890167007,-118.61279342689666,-13.211676301455507,89.82075721065738
4,4,-320.6298751797312,-94.87031622210766,33.90094818115628,71.6172844839049
5,5,-273.18514424710423,-74.78009584128579,-13.211676301455507,57.983768430949986
6,6,-398.50171205979086,-57.21525318146629,-13.211676301455507,65.0223855050335
7,7,-246.42058129457905,-52.6043716089902,-30.185703614147652,47.05598300267061
8,8,-126.29363295691287,-31.411718678677147,-6.555677172750767,19.11743306484682
9,9,-59.01452078183141,-26.98235921496414,-6.555677172750767,8.880130499413987
10,10,-30.185703614147652,-25.037652368654374,-6.555677172750767,7.356854994548185
11,11,-66.42089000892273,-25.227823096554044,39.05975192022094,16.02262528947808
12,12,-53.145441377323294,-19.36342695132687,39.05975192022094,17.978725984825203
13,13,-47.52755596946673,-18.178437417745744,39.05975192022094,15.42616189952538
14,14,-48.37185677416841,-16.074681261302043,49.72006570472603,18.195306155249735
15,15,-34.86653258779725,-6.334043062702486,49.72006570472603,19.63363558375477
16,16,-32.87308696689676,-1.5009235363955826,49.72006570472603,20.21583665591458
17,17,-279.3803383174474,-8.717180252526731,49.72006570472603,53.32909078901632
18,18,-77.21500061401018,3.8261675107985105,49.72006570472603,30.971468080813786
19,19,-78.17233611853646,6.5501937792149265,49.72006570472603,32.936124132186514
20,20,-28.279274063536672,19.376104727264522,49.72006570472603,23.776133011765705
