gen,gen,min,avg,max,std
0,0,-616.4130445537966,-384.2317799094376,-125.80270575087894,143.8991612284063
1,1,-526.985296262072,-275.39755420354385,-125.80270575087894,116.72835169521358
2,2,-417.70284087308363,-170.8758865762361,-77.64227797076323,55.59149539962763
3,3,-375.62609183796434,-142.74953289060815,-72.42848523920759,43.656484949605975
4,4,-236.52421816305466,-122.27901801976508,-72.42848523920759,22.18014359792392
5,5,-180.7484770055852,-112.77944152369945,-72.42848523920759,21.00217444051868
6,6,-200.945943294892,-101.06145352690085,-72.42848523920759,24.83509997243348
7,7,-125.80270575087894,-82.89104518467201,-72.42848523920759,15.989759670686995
8,8,-125.80270575087894,-75.00285296605082,-72.42848523920759,8.603217206595552
9,9,-105.22094772852682,-72.93298466212019,-72.42848523920759,4.035995383300829
10,10,-72.42848523920759,-72.42848523920759,-72.42848523920759,0.0
11,11,-72.42848523920759,-72.42848523920759,-72.42848523920759,0.0
12,12,-72.42848523920759,-72.42848523920759,-72.42848523920759,0.0
13,13,-72.42848523920759,-72.42848523920759,-72.42848523920759,0.0
14,14,-72.42848523920759,-72.42848523920759,-72.42848523920759,0.0
15,15,-72.42848523920759,-72.42848523920759,-72.42848523920759,0.0
16,16,-72.42848523920759,-72.42848523920759,-72.42848523920759,0.0
17,17,-72.42848523920759,-72.42848523920759,-72.42848523920759,0.0
18,18,-72.42848523920759,-72.42848523920759,-72.42848523920759,0.0
19,19,-72.42848523920759,-72.42848523920759,-72.42848523920759,0.0
20,20,-72.42848523920759,-72.42848523920759,-72.42848523920759,0.0
