gen,gen,min,avg,max,std
0,0,9.0,59.011111111111106,445.3333333333333,93.69807632055654
1,1,19.0,122.5888888888889,445.3333333333333,93.3840212889698
2,2,60.0,189.88888888888889,445.3333333333333,112.01396517872996
3,3,78.66666666666667,265.1555555555556,445.3333333333333,113.7829881619468
4,4,127.0,347.25555555555553,445.3333333333333,110.70617378258649
5,5,127.0,412.2333333333334,445.3333333333333,77.94476439310272
6,6,276.6666666666667,439.71111111111117,445.3333333333333,30.276593249000644
7,7,445.3333333333333,445.3333333333334,445.3333333333333,1.1368683772161603e-13
8,8,445.3333333333333,445.3333333333334,445.3333333333333,1.1368683772161603e-13
9,9,445.3333333333333,445.3333333333334,445.3333333333333,1.1368683772161603e-13
10,10,345.3333333333333,443.8222222222223,500.0,20.752462296267993
11,11,445.3333333333333,448.9777777777779,500.0,13.636262476242809
12,12,445.3333333333333,454.4444444444445,500.0,20.37306379499809
13,13,445.3333333333333,463.55555555555566,500.0,25.770113803243074
14,14,445.3333333333333,485.4222222222223,500.0,24.174509583034926
15,15,445.3333333333333,498.17777777777775,500.0,9.812966981889543
