gen,gen,min,avg,max,std
0,0,-682.8956919425092,-409.8129053023918,-67.55989145949644,186.4860875532165
1,1,-619.8189268776495,-247.3489045231312,-16.27203786031377,138.23234709468946
2,2,-546.1396480314061,-184.34764405321053,-16.27203786031377,103.26563618725905
3,3,-345.6507497734286,-126.93707991749548,-16.27203786031377,79.33293858689723
4,4,-508.4169269564927,-97.46213639581664,-16.27203786031377,89.27387547471547
5,5,-143.73734269828734,-63.77869669129549,-6.538289787626549,56.05728431237682
6,6,-143.73734269828734,-34.11198196721937,-6.538289787626549,40.64789445913818
7,7,-67.55989145949644,-14.40012005251194,-6.538289787626549,10.204692863791225
8,8,-16.27203786031377,-11.266110280074628,-6.538289787626549,4.864887151575629
9,9,-16.27203786031377,-7.928825226581868,-6.538289787626549,3.4061022946975537
10,10,-6.538289787626549,-6.538289787626549,-6.538289787626549,0.0
11,11,-6.538289787626549,-6.538289787626549,-6.538289787626549,0.0
12,12,-6.538289787626549,-6.538289787626549,-6.538289787626549,0.0
13,13,-6.538289787626549,-6.538289787626549,-6.538289787626549,0.0
14,14,-6.538289787626549,-6.538289787626549,-6.538289787626549,0.0
15,15,-6.538289787626549,-6.538289787626549,-6.538289787626549,0.0
16,16,-6.538289787626549,-6.538289787626549,-6.538289787626549,0.0
17,17,-6.538289787626549,-6.538289787626549,-6.538289787626549,0.0
18,18,-6.538289787626549,-6.538289787626549,-6.538289787626549,0.0
19,19,-6.538289787626549,-6.538289787626549,-6.538289787626549,0.0
20,20,-6.538289787626549,-6.538289787626549,-6.538289787626549,0.0
