gen,gen,min,avg,max,std
0,0,8.0,17.766666666666666,82.0,21.768504261381345
1,1,9.333333333333334,41.16666666666667,82.0,33.635051161945135
2,2,82.0,82.0,82.0,0.0
3,3,82.0,82.0,82.0,0.0
4,4,82.0,82.0,82.0,0.0
5,5,82.0,82.0,82.0,0.0
6,6,82.0,82.0,82.0,0.0
7,7,82.0,82.0,82.0,0.0
8,8,82.0,165.6,500.0,167.2
9,9,82.0,123.8,500.0,125.39999999999999
10,10,82.0,249.2,500.0,204.77734249667367
11,11,82.0,416.4,500.0,167.20000000000002
12,12,500.0,500.0,500.0,0.0
13,13,500.0,500.0,500.0,0.0
14,14,500.0,500.0,500.0,0.0
15,15,500.0,500.0,500.0,0.0
