gen,gen,min,avg,max,std
0,0,-713.035000239889,-334.19926503898813,-74.02423649310431,173.4560366250147
1,1,-564.9309377154012,-276.2426362972045,-73.38945737495716,166.18819622596783
2,2,-533.7714651473194,-245.64537877205095,-73.38945737495716,149.122108520855
3,3,-469.20508087870047,-201.22983259535212,21.962574035752876,123.34654053977546
4,4,-469.20508087870047,-184.21532598391303,21.962574035752876,113.96749998992868
5,5,-469.20508087870047,-172.75299217354564,21.962574035752876,100.9558462503216
6,6,-469.20508087870047,-152.54756128111356,21.962574035752876,97.00158200847245
7,7,-469.20508087870047,-143.49065885866995,33.9909121945004,98.08692683211454
8,8,-469.20508087870047,-138.29265446822433,33.9909121945004,98.87938116803718
9,9,-469.20508087870047,-121.42796991582698,60.952464836644275,97.19715797982711
