gen,gen,fit_min,nov_min,fit_avg,nov_avg,fit_max,nov_max,fit_std,nov_std
0,0,8.666666666666666,0.5542862366086344,67.46666666666667,0.6026805726948979,466.6666666666667,0.718118880805842,125.75661679079424,0.044864381641527
1,1,8.666666666666666,0.5211204790070151,20.5,0.5760686730731968,70.0,0.6328265997678633,20.919554913472172,0.05018886968777278
2,2,8.666666666666666,0.5603117184213111,46.91666666666667,0.5942081880711977,274.0,0.7168928192668058,63.219360167594225,0.03177588528154364
3,3,9.0,0.4751680528070935,63.4,0.5723464734376985,453.0,0.6901838296582732,114.71285891302684,0.09758281507315607
4,4,8.666666666666666,0.30391896865377943,39.15,0.44803156440471364,136.0,0.8483011422699821,33.09757879697882,0.226615550808224
5,5,9.0,0.5647485007999584,28.25,0.5785864801406595,107.0,0.6182655574664233,27.31541587537053,0.014882824697146572
6,6,8.666666666666666,0.5237830551949628,73.23333333333332,0.5867606214760192,411.6666666666667,0.6875737680777397,110.24251549299038,0.028844508805072007
7,7,8.666666666666666,0.4642797903080017,41.900000000000006,0.5610089564626791,210.0,0.6812975924112811,47.697554095222394,0.09540512444721044
8,8,8.666666666666666,0.38422036801345183,92.33333333333333,0.5157332468458146,500.0,0.7918289997819143,138.76222668851764,0.16372770575505377
9,9,8.666666666666666,0.4666798212247191,96.4,0.5765868839870538,500.0,0.7175440915345883,139.6231674504231,0.10292934765700773
10,10,8.666666666666666,0.483726848888862,80.23333333333333,0.5715163113810283,474.0,0.678838699330398,129.61246082070966,0.07848565816140513
11,11,8.666666666666666,0.47437821009992265,51.7,0.5720334736231252,329.3333333333333,0.6856458444675646,90.94655939982923,0.09346758027677551
12,12,8.666666666666666,0.36448992168453753,46.533333333333324,0.5034279386477273,214.33333333333334,0.8130684642245376,63.33564908047003,0.19688614355855283
13,13,8.666666666666666,0.27302677234500217,63.916666666666686,0.4123934953978474,500.0,0.8818493618200511,106.27014188169487,0.23336410503339747
14,14,8.666666666666666,0.434499353644249,80.66666666666666,0.5488651244789374,377.6666666666667,0.738751918885528,109.39672958751758,0.12955958841993076
