gen,gen,min,avg,max,std
0,0,9.0,29.714285714285715,90.4,27.54795447793479
1,1,9.0,43.714285714285715,108.2,37.262444846230466
2,2,17.0,76.05714285714285,242.4,71.58225752123731
3,3,17.0,202.14285714285717,500.0,153.62580565538235
4,4,17.0,215.4857142857143,500.0,147.2655466308729
5,5,17.0,217.77142857142857,500.0,145.18612403478818
6,6,22.6,218.5714285714286,500.0,144.08891812533886
7,7,22.6,218.5714285714286,500.0,144.08891812533886
8,8,22.6,220.05714285714288,500.0,142.82007519095842
9,9,102.0,239.02857142857144,500.0,122.73946523645364
10,10,102.0,239.02857142857144,500.0,122.73946523645364
11,11,102.0,239.02857142857144,500.0,122.73946523645364
12,12,102.0,240.28571428571428,500.0,122.21128576095965
13,13,102.0,256.37142857142857,500.0,117.29111176026589
14,14,102.0,256.37142857142857,500.0,117.29111176026589
15,15,176.0,266.9428571428571,500.0,105.65927526241884
16,16,176.0,266.9428571428571,500.0,105.65927526241884
17,17,176.0,266.9428571428571,500.0,105.65927526241884
18,18,176.0,266.9428571428571,500.0,105.65927526241884
19,19,176.0,312.68571428571425,500.0,125.48310561951504
