gen,gen,min,avg,max,std
0,0,-766.7667306401339,-484.28377472216533,-59.41604352711656,212.66693021264587
1,1,-633.8827852514439,-276.43990795347156,-98.448088783246,167.5917773614687
2,2,-560.8655874548381,-188.74833393231057,-98.448088783246,114.06384023092484
3,3,-437.6118980926346,-140.98436170115804,-60.21601576548039,73.50730677493874
4,4,-532.9561468644426,-125.42706623597644,-60.21601576548039,73.59200332038772
5,5,-467.6035080066904,-117.58044901501061,-60.21601576548039,60.37876493773369
6,6,-467.6035080066904,-122.15505882575087,-60.21601576548039,88.54570292604116
7,7,-126.06898376753804,-76.75802286082026,-1.3973817368116954,25.320036842353367
8,8,-432.46736012505835,-80.05890419074396,-1.3973817368116954,73.8257746061314
9,9,-135.71671904747384,-60.4419421045864,-1.3973817368116954,25.866401260966352
10,10,-273.3857442372899,-49.91437354483234,-1.3973817368116954,44.953785290373524
