gen,gen,min,avg,max,std
0,0,8.0,18.844444444444445,57.333333333333336,14.938821742752285
1,1,22.0,69.82222222222222,155.0,41.05314832816506
2,2,33.666666666666664,74.0888888888889,245.33333333333334,55.51422462578821
3,3,9.666666666666666,93.13333333333334,245.33333333333334,71.52671606547523
4,4,33.666666666666664,105.06666666666668,245.33333333333334,70.50864932495608
5,5,22.333333333333332,119.48888888888888,245.33333333333334,67.07528845251174
6,6,9.666666666666666,127.11111111111111,245.33333333333334,56.07411321491857
7,7,9.666666666666666,137.95555555555558,500.0,120.84553144049558
8,8,9.666666666666666,88.95555555555555,215.0,71.99607671066802
9,9,9.666666666666666,77.06666666666666,215.0,61.439304587113845
10,10,9.666666666666666,82.22222222222223,215.0,71.45251380039097
11,11,21.0,74.2888888888889,215.0,59.84274041391248
12,12,9.666666666666666,69.37777777777778,215.0,63.795607263924055
13,13,16.666666666666668,72.44444444444444,211.33333333333334,43.37906418857539
14,14,9.666666666666666,51.11111111111111,211.33333333333334,47.48281040493094
15,15,17.666666666666668,48.5111111111111,88.0,19.652110118223067
16,16,8.666666666666666,45.288888888888884,83.33333333333333,25.487212964374077
17,17,10.0,44.48888888888889,83.33333333333333,20.359315518824832
18,18,14.0,43.15555555555555,83.33333333333333,20.643667010837028
19,19,20.333333333333332,43.55555555555556,103.0,24.60613192671822
20,20,20.333333333333332,38.13333333333333,55.333333333333336,9.445202583949794
