gen,gen,min,avg,max,std
0,0,8.666666666666666,85.51111111111112,500.0,120.0030781498212
1,1,49.0,132.55555555555557,500.0,111.50682866760302
2,2,22.666666666666668,142.8,500.0,145.92807969833785
3,3,18.666666666666668,118.17777777777779,500.0,108.60760949172102
4,4,35.333333333333336,115.53333333333335,166.0,40.10815009076963
5,5,9.0,100.73333333333333,286.0,69.46101491191007
6,6,14.666666666666666,86.2888888888889,286.0,63.29470947017278
7,7,75.66666666666667,152.9111111111111,275.0,76.68960687387266
8,8,90.33333333333333,174.06666666666666,275.0,72.27746946727308
9,9,12.0,235.06666666666666,500.0,134.56410836199694
10,10,9.666666666666666,218.8,500.0,142.29207312452115
11,11,94.33333333333333,250.3777777777778,500.0,120.30534403121558
12,12,9.666666666666666,227.0888888888889,500.0,143.173733710801
13,13,20.666666666666668,290.7111111111111,500.0,165.2683056109252
14,14,104.0,273.68888888888887,500.0,152.43264288623993
15,15,62.333333333333336,201.6888888888889,500.0,115.8689212583782
16,16,58.0,235.17777777777778,500.0,140.2480800247094
17,17,58.0,255.17777777777778,475.3333333333333,132.09232835360478
18,18,9.0,226.91111111111113,500.0,149.40754439113056
19,19,31.0,262.06666666666666,500.0,151.9341572792246
20,20,9.0,263.66666666666663,500.0,170.2152449977076
