gen,gen,min,avg,max,std
0,0,9.0,45.45333333333333,123.66666666666667,30.71429345145713
1,1,9.333333333333334,87.60000000000002,500.0,110.69602020347837
2,2,29.666666666666668,189.74666666666667,500.0,149.9740504961516
3,3,29.666666666666668,218.76,500.0,169.46521163812812
4,4,37.333333333333336,230.32,500.0,175.3241183890251
5,5,74.33333333333333,295.0266666666667,500.0,180.26863707009912
6,6,74.33333333333333,314.9066666666667,500.0,194.00186757405768
7,7,75.66666666666667,348.90666666666664,500.0,186.0565390770594
8,8,75.66666666666667,381.25333333333333,500.0,166.010556023137
9,9,112.66666666666667,423.12,500.0,136.7025279779257
