gen,gen,min,avg,max,std
0,0,9.0,69.51666666666667,278.0,75.30222255831644
1,1,9.5,123.33333333333333,278.0,87.77768635719572
2,2,44.5,181.38333333333333,278.0,79.16119454772155
3,3,122.0,263.45,500.0,81.68846817839916
4,4,122.0,288.3666666666667,500.0,73.53943764327335
5,5,278.0,342.2,500.0,94.42224314217492
6,6,278.0,408.8,500.0,103.50729442894352
7,7,28.0,419.4,500.0,117.0893106422045
8,8,278.0,457.3333333333333,500.0,77.66137321016727
9,9,278.0,479.4,500.0,56.49814156235584
10,10,500.0,500.0,500.0,0.0
11,11,41.5,462.45,500.0,115.75637851395778
12,12,92.0,486.4,500.0,73.23824137702924
13,13,272.0,492.4,500.0,40.927252534222234
14,14,278.0,492.6,500.0,39.85021957279534
15,15,278.0,492.6,500.0,39.85021957279534
