gen,gen,min,avg,max,std
0,0,9.0,42.4,500.0,90.6019131512501
1,1,10.0,114.48333333333333,500.0,141.53606627130614
2,2,19.0,210.48333333333332,500.0,184.78390457204026
3,3,19.0,344.35,500.0,194.9530776879401
4,4,79.5,395.71666666666664,500.0,153.20077694174907
5,5,55.5,431.81666666666666,500.0,141.94497075353613
6,6,245.5,483.03333333333336,500.0,63.483453662264544
7,7,70.0,485.6666666666667,500.0,77.18736223559455
8,8,500.0,500.0,500.0,0.0
9,9,500.0,500.0,500.0,0.0
10,10,500.0,500.0,500.0,0.0
11,11,500.0,500.0,500.0,0.0
12,12,500.0,500.0,500.0,0.0
13,13,500.0,500.0,500.0,0.0
14,14,500.0,500.0,500.0,0.0
15,15,500.0,500.0,500.0,0.0
16,16,500.0,500.0,500.0,0.0
17,17,500.0,500.0,500.0,0.0
18,18,500.0,500.0,500.0,0.0
19,19,67.0,476.4166666666667,500.0,90.58219870494547
20,20,59.0,485.3,500.0,79.1619226648772
