gen,gen,min,avg,max,std
0,0,8.75,69.08333333333333,394.5,86.63763936970787
1,1,9.0,100.84166666666667,394.5,84.07693607973327
2,2,9.5,127.26666666666667,311.25,73.17564295735448
3,3,99.5,173.06666666666666,311.25,65.85779925128247
4,4,33.5,260.19166666666666,311.25,65.29145181840848
5,5,230.75,292.4916666666667,311.25,34.00260304578002
6,6,230.75,308.56666666666666,311.25,14.450192232477587
7,7,311.25,314.35,404.25,16.694010902116965
8,8,9.0,307.375,404.25,60.056249674784056
9,9,311.25,351.825,500.0,62.72500000000001
10,10,9.5,376.3333333333333,500.0,115.75502748861012
11,11,9.5,410.125,500.0,123.25467790311247
12,12,311.25,461.8833333333333,500.0,58.02620576563278
13,13,9.75,467.975,500.0,119.8537016185427
14,14,500.0,500.0,500.0,0.0
15,15,500.0,500.0,500.0,0.0
16,16,500.0,500.0,500.0,0.0
17,17,500.0,500.0,500.0,0.0
18,18,500.0,500.0,500.0,0.0
19,19,9.5,483.65,500.0,88.04744459664914
20,20,500.0,500.0,500.0,0.0
