gen,gen,min,avg,max,std
0,0,-682.8900225961092,-365.1271582295577,-118.71258147606983,177.82824493409737
1,1,-682.8900225961092,-303.0177283639217,-54.55654661241537,170.18925655438272
2,2,-551.5503661777046,-237.73749759397623,-54.55654661241537,124.16884443035151
3,3,-510.0798326493266,-204.07259391477888,-73.8763844223749,95.97797091369203
4,4,-400.6951743900606,-210.3058597993046,-73.8763844223749,95.07706555989317
5,5,-400.6951743900606,-198.5281366829315,-68.5500289690642,100.22470145662204
6,6,-400.6951743900606,-204.79356743229005,-86.15684522532571,104.25369701018245
7,7,-400.6951743900606,-179.52942834161337,-113.37539906193528,87.01444421442267
8,8,-239.3394505486764,-156.17982817981016,-113.37539906193528,49.07809064745575
9,9,-239.3394505486764,-153.4274594379358,-113.37539906193528,46.76613388394159
10,10,-239.3394505486764,-170.88834208730913,6.947205537221188,60.177513705585376
11,11,-239.3394505486764,-162.31715756412126,-113.37539906193528,49.28951268209305
12,12,-239.3394505486764,-141.46633191249492,-66.78257610502276,45.32273887517108
13,13,-239.3394505486764,-140.52614599281924,-72.40354776016075,41.45283060267866
14,14,-292.63845066194045,-140.4522100054982,-63.62652716764467,47.84452077946521
15,15,-292.63845066194045,-147.511495880081,-11.06407016684688,55.02277528045956
16,16,-292.63845066194045,-151.73714082739326,-11.06407016684688,61.41520436494314
17,17,-292.63845066194045,-160.9505624956451,-11.06407016684688,63.33368873539969
18,18,-292.63845066194045,-165.75452709508482,-69.24367449885615,65.89868052365263
19,19,-292.63845066194045,-137.71640108084247,-15.869255663969545,58.610970472563864
