gen,gen,min,avg,max,std
0,0,9.666666666666666,119.04999999999998,500.0,148.30746122685653
1,1,10.0,206.35,500.0,201.72292534838746
2,2,45.666666666666664,290.4166666666667,500.0,196.88701991525778
3,3,69.0,306.8,500.0,199.38372830075957
4,4,69.0,392.25,500.0,170.72143896483016
5,5,89.33333333333333,434.33333333333337,500.0,136.83331303288523
6,6,122.66666666666667,439.4666666666666,500.0,114.7735161089003
7,7,122.66666666666667,413.1333333333334,500.0,149.09685144600175
8,8,122.66666666666667,443.4,500.0,134.73494968517508
9,9,122.66666666666667,444.5333333333333,500.0,132.10191351965935
10,10,145.33333333333334,446.8,500.0,126.6413307994932
11,11,145.33333333333334,446.8,500.0,126.6413307994932
12,12,145.33333333333334,466.8166666666667,500.0,99.81151542337741
13,13,145.33333333333334,451.3666666666667,500.0,116.07032829759338
14,14,191.0,484.55,500.0,67.34498867770341
15,15,500.0,500.0,500.0,0.0
16,16,500.0,500.0,500.0,0.0
17,17,500.0,500.0,500.0,0.0
18,18,500.0,500.0,500.0,0.0
19,19,500.0,500.0,500.0,0.0
