gen,gen,min,avg,max,std
0,0,-731.9764218171364,-410.1476546555469,2.20056918381205,187.0207025243115
1,1,-712.7964849341923,-269.7291895028788,2.20056918381205,170.43782625412308
2,2,-484.7094808818533,-142.84828430853727,2.20056918381205,83.74369613727153
3,3,-324.25911400769564,-100.07565082635203,2.20056918381205,35.25381105066083
4,4,-264.97465197613036,-91.00948576858728,2.20056918381205,31.93231768630635
5,5,-102.49715661724252,-79.47928772490268,2.20056918381205,31.749894147997065
6,6,-117.72476699838826,-57.6605222511137,2.20056918381205,35.92075143306141
7,7,-106.25272154742633,-35.48814436828613,37.77631099223319,36.7274479814649
8,8,-134.70269236295528,-18.588803541851693,40.60876932711508,43.19461552168744
9,9,-168.02216037415175,2.5239910864505135,40.60876932711508,42.31777425448588
10,10,-100.18111350477385,20.085895525623613,42.39583336176665,26.80790046169399
