gen,gen,min,avg,max,std
0,0,9.0,31.399999999999995,115.33333333333333,29.030558612147534
1,1,9.666666666666666,79.03333333333335,357.6666666666667,96.5554475130453
2,2,10.0,140.76666666666665,357.6666666666667,131.5186974455639
3,3,38.666666666666664,260.9166666666667,382.3333333333333,123.18319126857817
4,4,195.0,337.06666666666666,382.3333333333333,47.448638898637896
5,5,123.0,316.45,382.3333333333333,96.2034461729701
6,6,123.0,344.85,382.3333333333333,73.51526485476785
7,7,44.666666666666664,343.4333333333333,420.3333333333333,96.05970944041927
8,8,44.666666666666664,367.0499999999999,500.0,84.11865132061972
9,9,10.0,325.8666666666667,500.0,134.7555976986155
10,10,45.0,364.33333333333337,500.0,101.63152398083318
11,11,10.0,397.3666666666667,500.0,124.20269723319217
12,12,51.333333333333336,398.33333333333337,500.0,117.29971109181055
13,13,54.0,442.8166666666667,500.0,104.73354949054715
14,14,388.6666666666667,486.4666666666666,500.0,32.73044793800144
15,15,10.0,450.08333333333337,500.0,134.21449975484933
