gen,gen,fit_min,nov_min,fit_avg,nov_avg,fit_max,nov_max,fit_std,nov_std
0,0,9.0,0.22496632619150758,18.133333333333333,0.3619589831064608,98.33333333333333,0.9374898437731982,26.733748957700136,0.274262402605883
1,1,9.0,0.22496632619150758,27.366666666666664,0.555344860989075,98.33333333333333,0.9374898437731982,35.495367459868774,0.3078720699256527
2,2,9.333333333333334,0.7263981659848114,27.166666666666664,0.9053565827915897,98.33333333333333,0.9374898437731982,35.58346994509294,0.06349075788298822
3,3,9.333333333333334,0.9374898437731982,9.333333333333332,0.9374898437731982,9.333333333333334,0.9374898437731982,1.7763568394002505e-15,0.0
4,4,9.333333333333334,0.9374898437731982,9.333333333333332,0.9374898437731982,9.333333333333334,0.9374898437731982,1.7763568394002505e-15,0.0
5,5,9.333333333333334,0.7087292689857614,17.76666666666667,0.9146137862944546,93.66666666666667,0.9374898437731982,25.300000000000004,0.06862817243623105
6,6,9.333333333333334,0.7087292689857614,17.76666666666667,0.9146137862944546,93.66666666666667,0.9374898437731982,25.300000000000004,0.06862817243623105
7,7,9.333333333333334,0.7087292689857614,17.76666666666667,0.9146137862944546,93.66666666666667,0.9374898437731982,25.300000000000004,0.06862817243623105
8,8,9.333333333333334,0.9374898437731982,9.333333333333332,0.9374898437731982,9.333333333333334,0.9374898437731982,1.7763568394002505e-15,0.0
9,9,9.333333333333334,0.9374898437731982,9.333333333333332,0.9374898437731982,9.333333333333334,0.9374898437731982,1.7763568394002505e-15,0.0
10,10,9.333333333333334,0.9374898437731982,9.333333333333332,0.9374898437731982,9.333333333333334,0.9374898437731982,1.7763568394002505e-15,0.0
11,11,9.333333333333334,0.9374898437731982,9.333333333333332,0.9374898437731982,9.333333333333334,0.9374898437731982,1.7763568394002505e-15,0.0
12,12,9.333333333333334,0.9374898437731982,9.333333333333332,0.9374898437731982,9.333333333333334,0.9374898437731982,1.7763568394002505e-15,0.0
13,13,9.333333333333334,0.9374898437731982,9.333333333333332,0.9374898437731982,9.333333333333334,0.9374898437731982,1.7763568394002505e-15,0.0
14,14,9.333333333333334,0.9374898437731982,9.333333333333332,0.9374898437731982,9.333333333333334,0.9374898437731982,1.7763568394002505e-15,0.0
15,15,9.333333333333334,0.9374898437731982,9.333333333333332,0.9374898437731982,9.333333333333334,0.9374898437731982,1.7763568394002505e-15,0.0
16,16,9.333333333333334,0.9374898437731982,9.333333333333332,0.9374898437731982,9.333333333333334,0.9374898437731982,1.7763568394002505e-15,0.0
17,17,9.333333333333334,0.9374898437731982,9.333333333333332,0.9374898437731982,9.333333333333334,0.9374898437731982,1.7763568394002505e-15,0.0
18,18,9.333333333333334,0.9374898437731982,9.333333333333332,0.9374898437731982,9.333333333333334,0.9374898437731982,1.7763568394002505e-15,0.0
19,19,9.333333333333334,0.5598454967692896,26.96666666666667,0.8819834565566907,185.33333333333334,0.9374898437731982,52.788982436363234,0.11970102360219545
20,20,9.333333333333334,0.7600703186120321,9.4,0.9031072710120134,9.666666666666666,0.9374898437731982,0.13333333333333286,0.0688092283241785
