gen,gen,min,avg,max,std
0,0,-572.8134750839481,-319.3513866380978,-100.33882704151806,155.21128389700456
1,1,-572.6598534280952,-275.06368665528316,-44.710680421441815,158.20400333153236
2,2,-572.6150174364933,-238.01710985251384,-17.33713180557123,176.67451194990485
3,3,-526.6601939566085,-179.93157193185624,-34.64176183390169,137.68475039501487
4,4,-526.6601939566085,-155.88129609052174,-32.554964907612806,140.35172698755525
5,5,-421.91327726041635,-135.34156205552435,-32.554964907612806,123.69081209816511
6,6,-418.86093811208497,-142.32401206183184,-34.64176183390169,128.73587661811075
7,7,-360.47424079335934,-107.6116600886852,-34.64176183390169,88.2887893542179
8,8,-360.47424079335934,-96.78552955144146,-34.64176183390169,90.01845299066821
9,9,-360.47424079335934,-93.41765792046573,-34.64176183390169,94.86823896274326
